# time(us)	tip(nm)	Fts(nN)	Xb(nm)
2.968889248550312186e+04	-2.439693887452067855e+01	-8.451031216882098560e-03	-3.048131466505269671e+01
2.968889605693169142e+04	-2.435677990456504460e+01	-8.346019389085742451e-03	-3.048054242863041452e+01
2.968889962836026098e+04	-2.431662511499228430e+01	-8.242957299140558219e-03	-3.047977247420972802e+01
2.968890319978883053e+04	-2.427647602872357169e+01	-8.141800877717047732e-03	-3.047900478094092591e+01
2.968890677121740009e+04	-2.423633417018448455e+01	-8.042507240187683065e-03	-3.047823932827613191e+01
2.968891034264596965e+04	-2.419620106526139480e+01	-7.945034650070877461e-03	-3.047747609596451213e+01
2.968891391407453921e+04	-2.415607824125723724e+01	-7.849342483747611884e-03	-3.047671506404718755e+01
2.968891748550310876e+04	-2.411596722684664940e+01	-7.755391196399741456e-03	-3.047595621285249834e+01
2.968892105693167832e+04	-2.407586955203054302e+01	-7.663142289124444395e-03	-3.047519952299115786e+01
2.968892462836024788e+04	-2.403578674809005022e+01	-7.572558277178446928e-03	-3.047444497535170882e+01
2.968892819978881744e+04	-2.399572034753985861e+01	-7.483602659310257220e-03	-3.047369255109578745e+01
2.968893177121738699e+04	-2.395567188408089621e+01	-7.396239888137702036e-03	-3.047294223165372884e+01
2.968893534264595655e+04	-2.391564289255247999e+01	-7.310435341532435689e-03	-3.047219399872002654e+01
2.968893891407452611e+04	-2.387563490888376450e+01	-7.226155294972331881e-03	-3.047144783424903736e+01
2.968894248550309567e+04	-2.383564947004460066e+01	-7.143366894826173180e-03	-3.047070372045069320e+01
2.968894605693166523e+04	-2.379568811399578010e+01	-7.062038132535433665e-03	-3.046996163978624494e+01
2.968894962836023478e+04	-2.375575237963865050e+01	-6.982137819659608655e-03	-3.046922157496416617e+01
2.968895319978880434e+04	-2.371584380676407378e+01	-6.903635563753291425e-03	-3.046848350893604263e+01
2.968895677121737390e+04	-2.367596393600081228e+01	-6.826501745044024315e-03	-3.046774742489253995e+01
2.968896034264594346e+04	-2.363611430876324704e+01	-6.750707493880984608e-03	-3.046701330625964133e+01
2.968896391407451301e+04	-2.359629646719848139e+01	-6.676224668927561480e-03	-3.046628113669455828e+01
2.968896748550308257e+04	-2.355651195413281584e+01	-6.603025836068858456e-03	-3.046555090008201816e+01
2.968897105693165213e+04	-2.351676231301760112e+01	-6.531084248009075451e-03	-3.046482258053061187e+01
2.968897462836022169e+04	-2.347704908787442335e+01	-6.460373824533814646e-03	-3.046409616236899609e+01
2.968897819978879124e+04	-2.343737382323972795e+01	-6.390869133412603424e-03	-3.046337163014232630e+01
2.968898177121736080e+04	-2.339773806410877910e+01	-6.322545371919063850e-03	-3.046264896860876448e+01
2.968898534264593036e+04	-2.335814335587895485e+01	-6.255378348946378543e-03	-3.046192816273589443e+01
2.968898891407449992e+04	-2.331859124429250230e+01	-6.189344467696678530e-03	-3.046120919769739288e+01
2.968899248550306947e+04	-2.327908327537858213e+01	-6.124420708924038607e-03	-3.046049205886957978e+01
2.968899605693163903e+04	-2.323962099539475901e+01	-6.060584614711341661e-03	-3.045977673182815337e+01
2.968899962836020859e+04	-2.320020595076779912e+01	-5.997814272762021920e-03	-3.045906320234492171e+01
2.968900319978877815e+04	-2.316083968803394200e+01	-5.936088301188770927e-03	-3.045835145638457675e+01
2.968900677121734770e+04	-2.312152375377843327e+01	-5.875385833781365461e-03	-3.045764148010161776e+01
2.968901034264591726e+04	-2.308225969457456728e+01	-5.815686505737318809e-03	-3.045693325983718580e+01
2.968901391407448682e+04	-2.304304905692200833e+01	-5.756970439838830431e-03	-3.045622678211602974e+01
2.968901748550305638e+04	-2.300389338718458632e+01	-5.699218233060556783e-03	-3.045552203364358945e+01
2.968902105693162594e+04	-2.296479423152742427e+01	-5.642410943593556202e-03	-3.045481900130299735e+01
2.968902462836019549e+04	-2.292575313585347985e+01	-5.586530078270759807e-03	-3.045411767215219356e+01
2.968902819978876505e+04	-2.288677164573952183e+01	-5.531557580380251984e-03	-3.045341803342110509e+01
2.968903177121733461e+04	-2.284785130637143524e+01	-5.477475817853078542e-03	-3.045272007250884272e+01
2.968903534264590417e+04	-2.280899366247898996e+01	-5.424267571812743834e-03	-3.045202377698101870e+01
2.968903891407447372e+04	-2.277020025827001604e+01	-5.371916025474354414e-03	-3.045132913456692236e+01
2.968904248550304328e+04	-2.273147263736396440e+01	-5.320404753380951306e-03	-3.045063613315700835e+01
2.968904605693161284e+04	-2.269281234272490266e+01	-5.269717710966345843e-03	-3.044994476080023560e+01
2.968904962836018240e+04	-2.265422091659393189e+01	-5.219839224433033345e-03	-3.044925500570145260e+01
2.968905319978875195e+04	-2.261569990042103484e+01	-5.170753980934529939e-03	-3.044856685621903125e+01
2.968905677121732151e+04	-2.257725083479635231e+01	-5.122447019052574213e-03	-3.044788030086216324e+01
2.968906034264589107e+04	-2.253887525938090519e+01	-5.074903719558342997e-03	-3.044719532828868935e+01
2.968906391407446063e+04	-2.250057471283675525e+01	-5.028109796449398844e-03	-3.044651192730249534e+01
2.968906748550303018e+04	-2.246235073275659389e+01	-4.982051288252252290e-03	-3.044583008685127723e+01
2.968907105693159974e+04	-2.242420485559283705e+01	-4.936714549582389179e-03	-3.044514979602423566e+01
2.968907462836016930e+04	-2.238613861658613757e+01	-4.892086242953232536e-03	-3.044447104404970261e+01
2.968907819978873886e+04	-2.234815354969336809e+01	-4.848153330825458185e-03	-3.044379382029302405e+01
2.968908177121730841e+04	-2.231025118751511371e+01	-4.804903067889360058e-03	-3.044311811425432168e+01
2.968908534264587797e+04	-2.227243306122259980e+01	-4.762322993572423377e-03	-3.044244391556632578e+01
2.968908891407444753e+04	-2.223470070048414371e+01	-4.720400924764750483e-03	-3.044177121399224006e+01
2.968909248550301709e+04	-2.219705563339108068e+01	-4.679124948755380466e-03	-3.044109999942372013e+01
2.968909605693158665e+04	-2.215949938638319594e+01	-4.638483416372790082e-03	-3.044043026187875611e+01
2.968909962836015620e+04	-2.212203348417365945e+01	-4.598464935322818352e-03	-3.043976199149971151e+01
2.968910319978872576e+04	-2.208465944967351646e+01	-4.559058363717913807e-03	-3.043909517855130176e+01
2.968910677121729532e+04	-2.204737880391564531e+01	-4.520252803791500150e-03	-3.043842981341864373e+01
2.968911034264586488e+04	-2.201019306597829228e+01	-4.482037595791447775e-03	-3.043776588660538707e+01
2.968911391407443443e+04	-2.197310375290813056e+01	-4.444402312047252696e-03	-3.043710338873182764e+01
2.968911748550300399e+04	-2.193611237964285721e+01	-4.407336751205279818e-03	-3.043644231053302107e+01
2.968912105693157355e+04	-2.189922045893339586e+01	-4.370830932626782253e-03	-3.043578264285695667e+01
2.968912462836014311e+04	-2.186242950126562690e+01	-4.334875090943521130e-03	-3.043512437666284143e+01
2.968912819978871266e+04	-2.182574101478167350e+01	-4.299459670766335104e-03	-3.043446750301923842e+01
2.968913177121728222e+04	-2.178915650520083247e+01	-4.264575321541446730e-03	-3.043381201310246809e+01
2.968913534264585178e+04	-2.175267747574004318e+01	-4.230212892550445566e-03	-3.043315789819478923e+01
2.968913891407442134e+04	-2.171630542703402611e+01	-4.196363428049044823e-03	-3.043250514968280029e+01
2.968914248550299089e+04	-2.168004185705496312e+01	-4.163018162540583524e-03	-3.043185375905578383e+01
2.968914605693156045e+04	-2.164388826103186503e+01	-4.130168516180056197e-03	-3.043120371790406864e+01
2.968914962836013001e+04	-2.160784613136952004e+01	-4.097806090304644683e-03	-3.043055501791749151e+01
2.968915319978869957e+04	-2.157191695756712591e+01	-4.065922663086975544e-03	-3.042990765088377003e+01
2.968915677121726912e+04	-2.153610222613656688e+01	-4.034510185307224259e-03	-3.042926160868704244e+01
2.968916034264583868e+04	-2.150040342052033182e+01	-4.003560776240597599e-03	-3.042861688330631509e+01
2.968916391407440824e+04	-2.146482202100917291e+01	-3.973066719656648434e-03	-3.042797346681398096e+01
2.968916748550297780e+04	-2.142935950465935591e+01	-3.943020459926961305e-03	-3.042733135137438083e+01
2.968917105693154735e+04	-2.139401734520969001e+01	-3.913414598238137455e-03	-3.042669052924237860e+01
2.968917462836011691e+04	-2.135879701299823097e+01	-3.884241888906744735e-03	-3.042605099276191538e+01
2.968917819978868647e+04	-2.132369997487871771e+01	-3.855495235793296362e-03	-3.042541273436467009e+01
2.968918177121725603e+04	-2.128872769413670341e+01	-3.827167688812250102e-03	-3.042477574656865968e+01
2.968918534264582559e+04	-2.125388163040549472e+01	-3.799252440535212834e-03	-3.042414002197691048e+01
2.968918891407439514e+04	-2.121916323958179618e+01	-3.771742822884545897e-03	-3.042350555327618977e+01
2.968919248550296470e+04	-2.118457397374114493e+01	-3.744632303914803388e-03	-3.042287233323563100e+01
2.968919605693153426e+04	-2.115011528105310035e+01	-3.717914484679268623e-03	-3.042224035470552579e+01
2.968919962836010382e+04	-2.111578860569624894e+01	-3.691583096179238202e-03	-3.042160961061604496e+01
2.968920319978867337e+04	-2.108159538777300313e+01	-3.665631996393549190e-03	-3.042098009397601288e+01
2.968920677121724293e+04	-2.104753706322420470e+01	-3.640055167386044808e-03	-3.042035179787170307e+01
2.968921034264581249e+04	-2.101361506374360033e+01	-3.614846712488683621e-03	-3.041972471546567647e+01
2.968921391407438205e+04	-2.097983081669208261e+01	-3.590000853558217471e-03	-3.041909883999552022e+01
2.968921748550295160e+04	-2.094618574501184938e+01	-3.565511928304049456e-03	-3.041847416477284227e+01
2.968922105693152116e+04	-2.091268126714039610e+01	-3.541374387685594909e-03	-3.041785068318201368e+01
2.968922462836009072e+04	-2.087931879692439807e+01	-3.517582793376801756e-03	-3.041722838867915257e+01
2.968922819978866028e+04	-2.084609974353349671e+01	-3.494131815296230847e-03	-3.041660727479089843e+01
2.968923177121722983e+04	-2.081302551137392953e+01	-3.471016229200384745e-03	-3.041598733511354169e+01
2.968923534264579939e+04	-2.078009750000218858e+01	-3.448230914339110980e-03	-3.041536856331178029e+01
2.968923891407436895e+04	-2.074731710403850116e+01	-3.425770851170704089e-03	-3.041475095311778531e+01
2.968924248550293851e+04	-2.071468571308031059e+01	-3.403631119135411449e-03	-3.041413449833016358e+01
2.968924605693150806e+04	-2.068220471161568952e+01	-3.381806894485579577e-03	-3.041351919281289540e+01
2.968924962836007762e+04	-2.064987547893677799e+01	-3.360293448170805896e-03	-3.041290503049443217e+01
2.968925319978864718e+04	-2.061769938905310795e+01	-3.339086143776605429e-03	-3.041229200536671584e+01
2.968925677121721674e+04	-2.058567781060504842e+01	-3.318180435515184681e-03	-3.041168011148413797e+01
2.968926034264578630e+04	-2.055381210677714421e+01	-3.297571866266660410e-03	-3.041106934296270481e+01
2.968926391407435585e+04	-2.052210363521157177e+01	-3.277256065669544114e-03	-3.041045969397906035e+01
2.968926748550292541e+04	-2.049055374792159512e+01	-3.257228748259000366e-03	-3.040985115876958389e+01
2.968927105693149497e+04	-2.045916379120504658e+01	-3.237485711651608752e-03	-3.040924373162951966e+01
2.968927462836006453e+04	-2.042793510555794612e+01	-3.218022834775341370e-03	-3.040863740691207795e+01
2.968927819978863408e+04	-2.039686902558814552e+01	-3.198836076143534660e-03	-3.040803217902760025e+01
2.968928177121720364e+04	-2.036596687992907917e+01	-3.179921472171636909e-03	-3.040742804244267816e+01
2.968928534264577320e+04	-2.033522999115363916e+01	-3.161275135535588678e-03	-3.040682499167932562e+01
2.968928891407434276e+04	-2.030465967568815699e+01	-3.142893253570643551e-03	-3.040622302131420440e+01
2.968929248550291231e+04	-2.027425724372655225e+01	-3.124772086709665976e-03	-3.040562212597775371e+01
2.968929605693148187e+04	-2.024402399914458783e+01	-3.106907966959708816e-03	-3.040502230035342990e+01
2.968929962836005143e+04	-2.021396123941433842e+01	-3.089297296415913479e-03	-3.040442353917692131e+01
2.968930319978862099e+04	-2.018407025551879386e+01	-3.071936545811683548e-03	-3.040382583723539511e+01
2.968930677121719054e+04	-2.015435233186669706e+01	-3.054822253104258478e-03	-3.040322918936673702e+01
2.968931034264576010e+04	-2.012480874620754889e+01	-3.037951022094646965e-03	-3.040263359045876967e+01
2.968931391407432966e+04	-2.009544076954687242e+01	-3.021319521081010113e-03	-3.040203903544860609e+01
2.968931748550289922e+04	-2.006624966606171157e+01	-3.004924481544746749e-03	-3.040144551932185735e+01
2.968932105693146877e+04	-2.003723669301634658e+01	-2.988762696868221391e-03	-3.040085303711195763e+01
2.968932462836003833e+04	-2.000840310067832561e+01	-2.972831021083440980e-03	-3.040026158389948208e+01
2.968932819978860789e+04	-1.997975013223471663e+01	-2.957126367650832546e-03	-3.039967115481143622e+01
2.968933177121717745e+04	-1.995127902370872519e+01	-2.941645708267317735e-03	-3.039908174502062366e+01
2.968933534264574701e+04	-1.992299100387654320e+01	-2.926386071702956511e-03	-3.039849334974495321e+01
2.968933891407431656e+04	-1.989488729418456714e+01	-2.911344542665396298e-03	-3.039790596424679947e+01
2.968934248550288612e+04	-1.986696910866696442e+01	-2.896518260691391487e-03	-3.039731958383237753e+01
2.968934605693145568e+04	-1.983923765386353466e+01	-2.881904419064760126e-03	-3.039673420385108926e+01
2.968934962836002524e+04	-1.981169412873800084e+01	-2.867500263759998908e-03	-3.039614981969494067e+01
2.968935319978859479e+04	-1.978433972459660239e+01	-2.853303092411010010e-03	-3.039556642679790244e+01
2.968935677121716435e+04	-1.975717562500716440e+01	-2.839310253304215981e-03	-3.039498402063534144e+01
2.968936034264573391e+04	-1.973020300571851138e+01	-2.825519144395479375e-03	-3.039440259672341682e+01
2.968936391407430347e+04	-1.970342303458033228e+01	-2.811927212350219529e-03	-3.039382215061852222e+01
2.968936748550287302e+04	-1.967683687146345761e+01	-2.798531951606157524e-03	-3.039324267791668177e+01
2.968937105693144258e+04	-1.965044566818061966e+01	-2.785330903458078673e-03	-3.039266417425300659e+01
2.968937462836001214e+04	-1.962425056840762139e+01	-2.772321655164064393e-03	-3.039208663530117960e+01
2.968937819978858170e+04	-1.959825270760503813e+01	-2.759501839072752826e-03	-3.039151005677286221e+01
2.968938177121715125e+04	-1.957245321294037410e+01	-2.746869131770941688e-03	-3.039093443441720055e+01
2.968938534264572081e+04	-1.954685320321071629e+01	-2.734421253251151287e-03	-3.039035976402031736e+01
2.968938891407429037e+04	-1.952145378876592119e+01	-2.722155966098667619e-03	-3.038978604140469741e+01
2.968939248550285993e+04	-1.949625607143231321e+01	-2.710071074697407208e-03	-3.038921326242885357e+01
2.968939605693142948e+04	-1.947126114443697631e+01	-2.698164424454434131e-03	-3.038864142298667659e+01
2.968939962835999904e+04	-1.944647009233251467e+01	-2.686433901042395867e-03	-3.038807051900700884e+01
2.968940319978856860e+04	-1.942188399092245632e+01	-2.674877429659600851e-03	-3.038750054645313625e+01
2.968940677121713816e+04	-1.939750390718720041e+01	-2.663492974307229023e-03	-3.038693150132237975e+01
2.968941034264570771e+04	-1.937333089921056839e+01	-2.652278537083347515e-03	-3.038636337964557299e+01
2.968941391407427727e+04	-1.934936601610698048e+01	-2.641232157493256585e-03	-3.038579617748658990e+01
2.968941748550284683e+04	-1.932561029794921481e+01	-2.630351911775768124e-03	-3.038522989094196447e+01
2.968942105693141639e+04	-1.930206477569684154e+01	-2.619635912245119654e-03	-3.038466451614034369e+01
2.968942462835998595e+04	-1.927873047112526805e+01	-2.609082306648006014e-03	-3.038410004924216778e+01
2.968942819978855550e+04	-1.925560839675546632e+01	-2.598689277535561320e-03	-3.038353648643916927e+01
2.968943177121712506e+04	-1.923269955578433965e+01	-2.588455041649741738e-03	-3.038297382395397506e+01
2.968943534264569462e+04	-1.921000494201580366e+01	-2.578377849323940790e-03	-3.038241205803966238e+01
2.968943891407426418e+04	-1.918752553979252440e+01	-2.568455983897360590e-03	-3.038185118497939285e+01
2.968944248550283373e+04	-1.916526232392842743e+01	-2.558687761142948609e-03	-3.038129120108597547e+01
2.968944605693140329e+04	-1.914321625964185714e+01	-2.549071528708467173e-03	-3.038073210270150781e+01
2.968944962835997285e+04	-1.912138830248948551e+01	-2.539605665570487947e-03	-3.038017388619695680e+01
2.968945319978854241e+04	-1.909977939830097071e+01	-2.530288581500937141e-03	-3.037961654797179278e+01
2.968945677121711196e+04	-1.907839048311439711e+01	-2.521118716545990221e-03	-3.037906008445359518e+01
2.968946034264568152e+04	-1.905722248311237266e+01	-2.512094540516933601e-03	-3.037850449209767945e+01
2.968946391407425108e+04	-1.903627631455903568e+01	-2.503214552492765647e-03	-3.037794976738679864e+01
2.968946748550282064e+04	-1.901555288373775454e+01	-2.494477280334364382e-03	-3.037739590683068513e+01
2.968947105693139019e+04	-1.899505308688965854e+01	-2.485881280209774336e-03	-3.037684290696577349e+01
2.968947462835995975e+04	-1.897477781015297538e+01	-2.477425136130548353e-03	-3.037629076435480258e+01
2.968947819978852931e+04	-1.895472792950316077e+01	-2.469107459498737136e-03	-3.037573947558653842e+01
2.968948177121709887e+04	-1.893490431069387014e+01	-2.460926888664444114e-03	-3.037518903727538699e+01
2.968948534264566842e+04	-1.891530780919879007e+01	-2.452882088493635142e-03	-3.037463944606101762e+01
2.968948891407423798e+04	-1.889593927015427610e+01	-2.444971749945882948e-03	-3.037409069860820310e+01
2.968949248550280754e+04	-1.887679952830286467e+01	-2.437194589662104467e-03	-3.037354279160629744e+01
2.968949605693137710e+04	-1.885788940793768020e+01	-2.429549349561728553e-03	-3.037299572176907958e+01
2.968949962835994666e+04	-1.883920972284762740e+01	-2.422034796449389505e-03	-3.037244948583433768e+01
2.968950319978851621e+04	-1.882076127626360673e+01	-2.414649721630741756e-03	-3.037190408056363822e+01
2.968950677121708577e+04	-1.880254486080549725e+01	-2.407392940537326793e-03	-3.037135950274199203e+01
