# time(us)	tip(nm)	Fts(nN)	Xb(nm)
2.968889248550312186e+04	-3.593652912472192185e+01	-4.407849010830403730e-02	-3.848805535306844661e+01
2.968889605693169142e+04	-3.592085214628643541e+01	-4.360709386681854705e-02	-3.848720058461915272e+01
2.968889962836026098e+04	-3.590519023901192952e+01	-4.314362380918469742e-02	-3.848634779215970525e+01
2.968890319978883053e+04	-3.588954407765513110e+01	-4.268792261234249236e-02	-3.848549696145093435e+01
2.968890677121740009e+04	-3.587391433858430645e+01	-4.223983668426957439e-02	-3.848464807843853919e+01
2.968891034264596965e+04	-3.585830169973135639e+01	-4.179921606291571445e-02	-3.848380112925020313e+01
2.968891391407453921e+04	-3.584270684054328626e+01	-4.136591431822492226e-02	-3.848295610019275870e+01
2.968891748550310876e+04	-3.582713044193274499e+01	-4.093978845714997539e-02	-3.848211297774905404e+01
2.968892105693167832e+04	-3.581157318622808106e+01	-4.052069883153189972e-02	-3.848127174857533817e+01
2.968892462836024788e+04	-3.579603575712249608e+01	-4.010850904877476253e-02	-3.848043239949839034e+01
2.968892819978881744e+04	-3.578051883962255886e+01	-3.970308588520921750e-02	-3.847959491751278449e+01
2.968893177121738699e+04	-3.576502311999603734e+01	-3.930429920205709415e-02	-3.847875928977821047e+01
2.968893534264595655e+04	-3.574954928571902002e+01	-3.891202186390817913e-02	-3.847792550361689479e+01
2.968893891407452611e+04	-3.573409802542241920e+01	-3.852612965963699010e-02	-3.847709354651083657e+01
2.968894248550309567e+04	-3.571867002883765707e+01	-3.814650122566174556e-02	-3.847626340609940598e+01
2.968894605693166523e+04	-3.570326598674191843e+01	-3.777301797148261558e-02	-3.847543507017677200e+01
2.968894962836023478e+04	-3.568788659090258619e+01	-3.740556400741799903e-02	-3.847460852668944398e+01
2.968895319978880434e+04	-3.567253253402107305e+01	-3.704402607446757867e-02	-3.847378376373385578e+01
2.968895677121737390e+04	-3.565720450967612720e+01	-3.668829347623716458e-02	-3.847296076955390731e+01
2.968896034264594346e+04	-3.564190321226643476e+01	-3.633825801284776280e-02	-3.847213953253872631e+01
2.968896391407451301e+04	-3.562662933695262524e+01	-3.599381391677816677e-02	-3.847132004122031645e+01
2.968896748550308257e+04	-3.561138357959876544e+01	-3.565485779056908749e-02	-3.847050228427125518e+01
2.968897105693165213e+04	-3.559616663671319259e+01	-3.532128854633131976e-02	-3.846968625050251234e+01
2.968897462836022169e+04	-3.558097920538885006e+01	-3.499300734700230148e-02	-3.846887192886123330e+01
2.968897819978879124e+04	-3.556582198324305466e+01	-3.466991754929156511e-02	-3.846805930842859311e+01
2.968898177121736080e+04	-3.555069566835668127e+01	-3.435192464826413578e-02	-3.846724837841766487e+01
2.968898534264593036e+04	-3.553560095921294248e+01	-3.403893622350804421e-02	-3.846643912817138755e+01
2.968898891407449992e+04	-3.552053855463551457e+01	-3.373086188683773606e-02	-3.846563154716046284e+01
