# time(us)	tip(nm)	Fts(nN)	Xb(nm)
2.968889248550312186e+04	-3.808782240511401795e+01	-7.481077757549405016e-02	-3.999994024736268017e+01
2.968889605693169142e+04	-3.807514463821038220e+01	-7.398162472640784637e-02	-3.999905737455588906e+01
2.968889962836026098e+04	-3.806247593230810367e+01	-7.316665800367698480e-02	-3.999817654185463311e+01
2.968890319978883053e+04	-3.804981685376023393e+01	-7.236559256699934273e-02	-3.999729773447912606e+01
2.968890677121740009e+04	-3.803716797072579681e+01	-7.157815035739677201e-02	-3.999642093784212449e+01
2.968891034264596965e+04	-3.802452985312307021e+01	-7.080405991362885565e-02	-3.999554613754594357e+01
2.968891391407453921e+04	-3.801190307258219292e+01	-7.004305619420335416e-02	-3.999467331937934489e+01
2.968891748550310876e+04	-3.799928820239705374e+01	-6.929488040476704247e-02	-3.999380246931450245e+01
2.968892105693167832e+04	-3.798668581747636352e+01	-6.855927983071447018e-02	-3.999293357350410361e+01
2.968892462836024788e+04	-3.797409649429419431e+01	-6.783600767483120852e-02	-3.999206661827842169e+01
2.968892819978881744e+04	-3.796152081083968000e+01	-6.712482289981046291e-02	-3.999120159014245246e+01
2.968893177121738699e+04	-3.794895934656609882e+01	-6.642549007548165241e-02	-3.999033847577311462e+01
2.968893534264595655e+04	-3.793641268233933772e+01	-6.573777923058383987e-02	-3.998947726201662078e+01
2.968893891407452611e+04	-3.792388140038555377e+01	-6.506146570896721715e-02	-3.998861793588544344e+01
2.968894248550309567e+04	-3.791136608423834531e+01	-6.439633003002047384e-02	-3.998776048455606258e+01
2.968894605693166523e+04	-3.789886731868521252e+01	-6.374215775325418887e-02	-3.998690489536600978e+01
2.968894962836023478e+04	-3.788638568971335729e+01	-6.309873934684720465e-02	-3.998605115581153058e+01
2.968895319978880434e+04	-3.787392178445498558e+01	-6.246587006006364129e-02	-3.998519925354484883e+01
2.968895677121737390e+04	-3.786147619113186380e+01	-6.184334979939516697e-02	-3.998434917637185748e+01
2.968896034264594346e+04	-3.784904949899942750e+01	-6.123098300831706503e-02	-3.998350091224958192e+01
2.968896391407451301e+04	-3.783664229829020798e+01	-6.062857855054310657e-02	-3.998265444928378542e+01
2.968896748550308257e+04	-3.782425518015676147e+01	-6.003594959666205128e-02	-3.998180977572661021e+01
2.968897105693165213e+04	-3.781188873661403704e+01	-5.945291351404599633e-02	-3.998096687997426812e+01
2.968897462836022169e+04	-3.779954356048116892e+01	-5.887929175993481673e-02	-3.998012575056473850e+01
2.968897819978879124e+04	-3.778722024532278567e+01	-5.831490977758743699e-02	-3.997928637617555125e+01
2.968898177121736080e+04	-3.777491938538983618e+01	-5.775959689540902803e-02	-3.997844874562152029e+01
2.968898534264593036e+04	-3.776264157555982592e+01	-5.721318622894926847e-02	-3.997761284785267577e+01
2.968898891407449992e+04	-3.775038741127666952e+01	-5.667551458569681372e-02	-3.997677867195204016e+01
2.968899248550306947e+04	-3.773815748849001039e+01	-5.614642237257565921e-02	-3.997594620713348945e+01
2.968899605693163903e+04	-3.772595240359414959e+01	-5.562575350604160446e-02	-3.997511544273987738e+01
2.968899962836020859e+04	-3.771377275336644175e+01	-5.511335532473218141e-02	-3.997428636824083981e+01
2.968900319978877815e+04	-3.770161913490534289e+01	-5.460907850455936491e-02	-3.997345897323087627e+01
2.968900677121734770e+04	-3.768949214556807448e+01	-5.411277697618797899e-02	-3.997263324742732493e+01
2.968901034264591726e+04	-3.767739238290775461e+01	-5.362430784481318075e-02	-3.997180918066851518e+01
2.968901391407448682e+04	-3.766532044461028050e+01	-5.314353131217548071e-02	-3.997098676291186337e+01
2.968901748550305638e+04	-3.765327692843082730e+01	-5.267031060074307131e-02	-3.997016598423196854e+01
2.968902105693162594e+04	-3.764126243212990630e+01	-5.220451187999052001e-02	-3.996934683481876505e+01
2.968902462836019549e+04	-3.762927755340921010e+01	-5.174600419470670037e-02	-3.996852930497588119e+01
2.968902819978876505e+04	-3.761732288984701711e+01	-5.129465939529172236e-02	-3.996771338511860705e+01
2.968903177121733461e+04	-3.760539903883339719e+01	-5.085035206994643203e-02	-3.996689906577242368e+01
2.968903534264590417e+04	-3.759350659750507617e+01	-5.041295947873376121e-02	-3.996608633757108464e+01
2.968903891407447372e+04	-3.758164616268002334e+01	-4.998236148942495488e-02	-3.996527519125510253e+01
2.968904248550304328e+04	-3.756981833079176170e+01	-4.955844051510244902e-02	-3.996446561766993000e+01
2.968904605693161284e+04	-3.755802369782352912e+01	-4.914108145344446565e-02	-3.996365760776450315e+01
2.968904962836018240e+04	-3.754626285924209128e+01	-4.873017162766016958e-02	-3.996285115258948650e+01
2.968905319978875195e+04	-3.753453640993142670e+01	-4.832560072900796838e-02	-3.996204624329584476e+01
2.968905677121732151e+04	-3.752284494412619864e+01	-4.792726076086639697e-02	-3.996124287113322282e+01
2.968906034264589107e+04	-3.751118905534502801e+01	-4.753504598430158962e-02	-3.996044102744840387e+01
2.968906391407446063e+04	-3.749956933632363842e+01	-4.714885286508809642e-02	-3.995964070368386700e+01
2.968906748550303018e+04	-3.748798637894783781e+01	-4.676858002214182020e-02	-3.995884189137632347e+01
2.968907105693159974e+04	-3.747644077418635788e+01	-4.639412817732366245e-02	-3.995804458215527433e+01
2.968907462836016930e+04	-3.746493311202362975e+01	-4.602540010657804603e-02	-3.995724876774148271e+01
2.968907819978873886e+04	-3.745346398139238175e+01	-4.566230059235067834e-02	-3.995645443994578017e+01
2.968908177121730841e+04	-3.744203397010626588e+01	-4.530473637727330111e-02	-3.995566159066750345e+01
2.968908534264587797e+04	-3.743064366479232774e+01	-4.495261611905723709e-02	-3.995487021189322974e+01
