# time(us)	tip(nm)	Fts(nN)	Xb(nm)
1.855557784850606549e+04	2.565104192813442978e+02	-3.810169004147629126e-06	-3.907753002618005667e+01
1.855560034850605371e+04	2.570754140932803580e+02	-3.795716783813568721e-06	-3.907501581271217361e+01
1.855562249136318496e+04	2.576268701809803474e+02	-3.781690425131259227e-06	-3.907254634270263693e+01
1.855564463422031622e+04	2.581738406908852426e+02	-3.767855211960782918e-06	-3.907008164542529727e+01
1.855566677707744748e+04	2.587163737993402037e+02	-3.754207495220185544e-06	-3.906762169727289091e+01
1.855568891993457873e+04	2.592545167629242542e+02	-3.740743722159368851e-06	-3.906516647479429594e+01
1.855571141993456695e+04	2.597968892594461749e+02	-3.727247671876793763e-06	-3.906267646858163545e+01
1.855573356279169820e+04	2.603263162578243737e+02	-3.714144448890651782e-06	-3.906023070299706035e+01
1.855575570564882946e+04	2.608514805828294243e+02	-3.701215244315226757e-06	-3.905778959328520727e+01
1.855577784850596072e+04	2.613724164547070359e+02	-3.688457092543065560e-06	-3.905535311660722897e+01
1.855580034850594529e+04	2.618974528309992138e+02	-3.675665519798978421e-06	-3.905288206427796638e+01
1.855582249136307655e+04	2.624099447064147625e+02	-3.663244003011504812e-06	-3.905045485955769635e+01
1.855584463422020781e+04	2.629182753043677963e+02	-3.650985799686386490e-06	-3.904803221988186834e+01
1.855586677707733907e+04	2.634224525533534802e+02	-3.638888784373782912e-06	-3.904561412300090950e+01
1.855588891993447032e+04	2.639224762331653551e+02	-3.626951066144756566e-06	-3.904320054680869845e+01
1.855591141993445854e+04	2.644263010691742011e+02	-3.614982276897584071e-06	-3.904075264999770667e+01
1.855593356279158979e+04	2.649179144639531387e+02	-3.603360954099264334e-06	-3.903834812146128286e+01
1.855595570564872105e+04	2.654053199689108737e+02	-3.591894691272068023e-06	-3.903594804779348948e+01
1.855597784850585231e+04	2.658884808534242552e+02	-3.580582573013795481e-06	-3.903355240745088395e+01
1.855600034850584052e+04	2.663750391145823073e+02	-3.569245200008339165e-06	-3.903112264686306787e+01
1.855602249136297178e+04	2.668494918860458824e+02	-3.558242042195828002e-06	-3.902873587973023461e+01
1.855604463422010303e+04	2.673195318261321063e+02	-3.547391691305294123e-06	-3.902635348176908536e+01
1.855606677707723429e+04	2.677850846150111579e+02	-3.536694148072677444e-06	-3.902397543197883323e+01
1.855608891993436555e+04	2.682460672036096980e+02	-3.526149615445092612e-06	-3.902160170949075280e+01
1.855611141993435376e+04	2.687097095515170508e+02	-3.515592145418039183e-06	-3.901919411235814295e+01
1.855613356279148502e+04	2.691611924120736603e+02	-3.505357467720876614e-06	-3.901682905135133694e+01
1.855615570564861628e+04	2.696078068037552953e+02	-3.495277485162927824e-06	-3.901446825549265895e+01
1.855617784850574753e+04	2.700494401300591676e+02	-3.485353053695969249e-06	-3.901211170443263399e+01
1.855620034850573575e+04	2.704929726478400198e+02	-3.475428886868950529e-06	-3.900972147170624282e+01
1.855622249136286700e+04	2.709241994050885296e+02	-3.465821120255873706e-06	-3.900737341734999575e+01
1.855624463421999826e+04	2.713500753444956786e+02	-3.456372105316096164e-06	-3.900502954717721593e+01
1.855626677707712952e+04	2.717704709256732940e+02	-3.447083037662925445e-06	-3.900268984133998629e+01
1.855628891993426078e+04	2.721852547679732197e+02	-3.437955143854182295e-06	-3.900035428011240413e+01
1.855631141993424899e+04	2.726008442776705465e+02	-3.428846392962513862e-06	-3.899798527377512869e+01
1.855633356279138025e+04	2.730039123334844930e+02	-3.420047192252752045e-06	-3.899565800913232749e+01
1.855635570564851150e+04	2.734009714778482589e+02	-3.411412836487342990e-06	-3.899333483033360181e+01
1.855637784850564276e+04	2.737918931178157891e+02	-3.402944464558189627e-06	-3.899101571813379508e+01
1.855640034850563097e+04	2.741827040238032964e+02	-3.394510626366053409e-06	-3.898866334671382816e+01
1.855642249136276223e+04	2.745608746206647197e+02	-3.386380054158110720e-06	-3.898635237526440278e+01
1.855644463421989349e+04	2.749325429229283486e+02	-3.378418399649188982e-06	-3.898404541307417048e+01
1.855646677707702474e+04	2.752975986036897211e+02	-3.370626415180115805e-06	-3.898174244136294675e+01
