# time(us)	tip(nm)	Fts(nN)	Xb(nm)
1.855557784850606549e+04	4.028693836383043276e+02	-1.785732875314751345e-06	-2.900172044763327861e+01
1.855560034850605371e+04	4.043758767046988396e+02	-1.773361335753002408e-06	-2.899953877778889222e+01
1.855562249136318496e+04	4.058510753961277260e+02	-1.761370985750328547e-06	-2.899739701174719997e+01
1.855564463422031622e+04	4.073188666100591036e+02	-1.749561161200286638e-06	-2.899526044690140125e+01
1.855566677707744748e+04	4.087791764329970192e+02	-1.737929041329764657e-06	-2.899312905295640164e+01
1.855568891993457873e+04	4.102319416380855159e+02	-1.726471781617865777e-06	-2.899100279988643436e+01
1.855571141993456695e+04	4.117003565855867464e+02	-1.715005887813890413e-06	-2.898884748768493935e+01
1.855573356279169820e+04	4.131377631794917420e+02	-1.703892429036564152e-06	-2.898673150906754614e+01
1.855575570564882946e+04	4.145675008988492323e+02	-1.692945120757327190e-06	-2.898462058235702088e+01
1.855577784850596072e+04	4.159895505317775815e+02	-1.682161040701418544e-06	-2.898251467857202002e+01
1.855580034850594529e+04	4.174266525561322396e+02	-1.671367201482722728e-06	-2.898037992411196129e+01
1.855582249136307655e+04	4.188331864435107263e+02	-1.660903285143991797e-06	-2.897828406009509905e+01
1.855584463422020781e+04	4.202320369807368365e+02	-1.650593735213725003e-06	-2.897619313309932565e+01
1.855586677707733907e+04	4.216232248823697546e+02	-1.640435614963865699e-06	-2.897410711513129300e+01
1.855588891993447032e+04	4.230067793137279182e+02	-1.630425998099952174e-06	-2.897202597843540062e+01
1.855591141993445854e+04	4.244048679467928764e+02	-1.620404055084445979e-06	-2.896991624667986542e+01
1.855593356279158979e+04	4.257731512611592279e+02	-1.610685017892141960e-06	-2.896784486782024715e+01
1.855595570564872105e+04	4.271339318195188071e+02	-1.601105786192235856e-06	-2.896577828792608500e+01
1.855597784850585231e+04	4.284872639584860963e+02	-1.591663540974380993e-06	-2.896371648016504707e+01
1.855600034850584052e+04	4.298548542712966309e+02	-1.582206461784337797e-06	-2.896162627824586977e+01
1.855602249136297178e+04	4.311933487585261560e+02	-1.573032011420938516e-06	-2.895957401104037388e+01
1.855604463422010303e+04	4.325245769099129234e+02	-1.563986334423798701e-06	-2.895752643637289481e+01
1.855606677707723429e+04	4.338486013722306325e+02	-1.555066824847959477e-06	-2.895548352828662075e+01
1.855608891993436555e+04	4.351654840346513993e+02	-1.546270944876250685e-06	-2.895344526103572491e+01
1.855611141993435376e+04	4.364963530206882183e+02	-1.537457294984610985e-06	-2.895137884592535471e+01
1.855613356279148502e+04	4.377990163169136508e+02	-1.528903255843294502e-06	-2.894934985776341918e+01
1.855615570564861628e+04	4.390947087555837811e+02	-1.520465655420136094e-06	-2.894732543403484470e+01
