# time(us)	tip(nm)	Fts(nN)	Xb(nm)
1.855557784850606549e+04	4.107794643504232113e+02	-1.768114293837726732e-06	-2.324449633302223361e+01
1.855560034850605371e+04	4.126401613216995088e+02	-1.753071580545292522e-06	-2.324260639761519087e+01
1.855562249136318496e+04	4.144666269905824834e+02	-1.738491532818929185e-06	-2.324075154966741508e+01
1.855564463422031622e+04	4.162883935471962786e+02	-1.724129428545419931e-06	-2.323890171650925396e+01
1.855566677707744748e+04	4.181054150291080305e+02	-1.709981275251638966e-06	-2.323705686567602768e+01
1.855568891993457873e+04	4.199176391578037624e+02	-1.696043220653207264e-06	-2.323521696504206346e+01
1.855571141993456695e+04	4.217541179559908642e+02	-1.682091742514052506e-06	-2.323335242645836729e+01
1.855573356279169820e+04	4.235564837570223631e+02	-1.668566116447501599e-06	-2.323152240974066984e+01
1.855575570564882946e+04	4.253538534020816542e+02	-1.655239786650449685e-06	-2.322969724832618255e+01
1.855577784850596072e+04	4.271461468559973582e+02	-1.642109428598861632e-06	-2.322787691139742350e+01
1.855580034850594529e+04	4.289620589076801593e+02	-1.628964729282587607e-06	-2.322603212461715572e+01
1.855582249136307655e+04	4.307438462638843362e+02	-1.616219849608829691e-06	-2.322422142204398554e+01
1.855584463422020781e+04	4.325202740786663753e+02	-1.603661617407530200e-06	-2.322241545288290254e+01
1.855586677707733907e+04	4.342912352819578814e+02	-1.591287154373810995e-06	-2.322061418754420004e+01
1.855588891993447032e+04	4.360566168840291539e+02	-1.579093677671870012e-06	-2.321881759673210865e+01
1.855591141993445854e+04	4.378446350979278918e+02	-1.566886146450314604e-06	-2.321699678700643688e+01
1.855593356279158979e+04	4.395984024737883260e+02	-1.555049454573996929e-06	-2.321520953274414723e+01
1.855595570564872105e+04	4.413462189955959616e+02	-1.543385865106605648e-06	-2.321342686638356057e+01
1.855597784850585231e+04	4.430879536174321629e+02	-1.531892909833251197e-06	-2.321164875976477049e+01
1.855600034850584052e+04	4.448514131079563754e+02	-1.520386890178822385e-06	-2.320984661593959686e+01
1.855602249136297178e+04	4.465804770464619651e+02	-1.509230692359363513e-06	-2.320807761783317247e+01
1.855604463422010303e+04	4.483030504915195138e+02	-1.498238026549630985e-06	-2.320631309616628002e+01
1.855606677707723429e+04	4.500189963374508579e+02	-1.487406629474923489e-06	-2.320455302384753793e+01
1.855608891993436555e+04	4.517281781065524910e+02	-1.476734273060467040e-06	-2.320279737404173304e+01
1.855611141993435376e+04	4.534578597264109021e+02	-1.466050426904500518e-06	-2.320101791001327030e+01
1.855613356279148502e+04	4.551529962967826464e+02	-1.455692057151409235e-06	-2.319927109599649739e+01
1.855615570564861628e+04	4.568409697555052844e+02	-1.445486165253130787e-06	-2.319752862506785007e+01
1.855617784850574753e+04	4.585216548143159230e+02	-1.435430611044747933e-06	-2.319579047138359940e+01
1.855620034850573575e+04	4.602218579838730648e+02	-1.425364672039921622e-06	-2.319402867884928199e+01
1.855622249136286700e+04	4.618874881569132071e+02	-1.415605751198716312e-06	-2.319229915167503009e+01
1.855624463421999826e+04	4.635454841957511576e+02	-1.405990764716666236e-06	-2.319057386522423769e+01
1.855626677707712952e+04	4.651957443859645878e+02	-1.396517596866429766e-06	-2.318885279458811155e+01
1.855628891993426078e+04	4.668381743988501853e+02	-1.387184132000073763e-06	-2.318713591508242899e+01
1.855631141993424899e+04	4.684989855490485979e+02	-1.377841048399879806e-06	-2.318539561185394859e+01
1.855633356279138025e+04	4.701253744101450138e+02	-1.368782804387385448e-06	-2.318368710805434674e+01
1.855635570564851150e+04	4.717436974907332683e+02	-1.359857872109453345e-06	-2.318198272226209866e+01
1.855637784850564276e+04	4.733538938263004638e+02	-1.351064128259192897e-06	-2.318028243066320471e+01
1.855640034850563097e+04	4.749816829397917672e+02	-1.342260741212130764e-06	-2.317855888447698121e+01
1.855642249136276223e+04	4.765753450428404676e+02	-1.333725030125886662e-06	-2.317686677574289789e+01
1.855644463421989349e+04	4.781607495190155532e+02	-1.325314100430057630e-06	-2.317517869063084035e+01
1.855646677707702474e+04	4.797378701944973614e+02	-1.317025832254909857e-06	-2.317349460614940782e+01
1.855648891993415600e+04	4.813066890571728891e+02	-1.308858111530715546e-06	-2.317181449950498973e+01
1.855651141993414421e+04	4.828922971969417972e+02	-1.300679964590927294e-06	-2.317011134568693720e+01
1.855653356279127547e+04	4.844443549352046716e+02	-1.292748892768680953e-06	-2.316843919036399768e+01
1.855655570564840673e+04	4.859881016353843961e+02	-1.284932055375569428e-06	-2.316677094530092873e+01
1.855657784850553799e+04	4.875235473474503465e+02	-1.277227390798753622e-06	-2.316510658847216320e+01
1.855660034850552620e+04	4.890752713748714768e+02	-1.269511257638706832e-06	-2.316341934749716813e+01
1.855662249136265746e+04	4.905940330999118260e+02	-1.262026570076680176e-06	-2.316176276363260200e+01
1.855664463421978871e+04	4.921045539239136133e+02	-1.254647980660187226e-06	-2.316011000268002817e+01
1.855666677707691997e+04	4.936068609670551268e+02	-1.247373534739339101e-06	-2.315846104334166355e+01
1.855668891993405123e+04	4.951009835084785209e+02	-1.240201313090032826e-06	-2.315681586449498397e+01
1.855671141993403944e+04	4.966108526860240886e+02	-1.233016184816354195e-06	-2.315514800137886553e+01
1.855673356279117070e+04	4.980885674845375206e+02	-1.226044386341724075e-06	-2.315351038097130498e+01
1.855675570564830196e+04	4.995581901422604574e+02	-1.219169271236464209e-06	-2.315187647838618545e+01
1.855677784850543321e+04	5.010197496316396837e+02	-1.212389094615371833e-06	-2.315024627318262063e+01
1.855680034850542143e+04	5.024966508485878762e+02	-1.205595063162936244e-06	-2.314859354078114961e+01
1.855682249136255268e+04	5.039420319243765221e+02	-1.199001196740958350e-06	-2.314697072849278214e+01
1.855684463421968394e+04	5.053794201188916304e+02	-1.192497319628159137e-06	-2.314535155292021074e+01
1.855686677707681520e+04	5.068088304496425849e+02	-1.186081901266721838e-06	-2.314373599426996009e+01
1.855688891993394645e+04	5.082302726395131458e+02	-1.179753468351488702e-06	-2.314212403290477482e+01
1.855691141993393467e+04	5.096664832774134766e+02	-1.173410607981251355e-06	-2.314048973688320743e+01
1.855693356279106592e+04	5.110718656935671902e+02	-1.167253306275392277e-06	-2.313888496902860581e+01
1.855695570564819718e+04	5.124692715416956617e+02	-1.161178899474059144e-06	-2.313728374015711253e+01
1.855697784850532844e+04	5.138586840316944517e+02	-1.155186148608826437e-06	-2.313568603123968614e+01
1.855700034850531665e+04	5.152622935823553689e+02	-1.149179166107999629e-06	-2.313406613895075381e+01
1.855702249136244791e+04	5.166355087333225811e+02	-1.143347510068004144e-06	-2.313247546945368072e+01
1.855704463421957917e+04	5.180006339489582388e+02	-1.137594116561955075e-06	-2.313088826339868831e+01
1.855706677707671042e+04	5.193576217326393589e+02	-1.131917969517810701e-06	-2.312930450233581681e+01
1.855708891993384168e+04	5.207064169989754419e+02	-1.126318103878533511e-06	-2.312772416795505848e+01
1.855711141993382989e+04	5.220685108844243132e+02	-1.120705111065603266e-06	-2.312612183562830381e+01
1.855713356279096115e+04	5.234005917866724076e+02	-1.115256299399753299e-06	-2.312454835477128512e+01
1.855715570564809241e+04	5.247242706810085338e+02	-1.109881141560237590e-06	-2.312297824620193154e+01
1.855717784850522366e+04	5.260394650489494097e+02	-1.104578850462262215e-06	-2.312141149215589309e+01
1.855720034850521188e+04	5.273670905086235052e+02	-1.099264904833157448e-06	-2.311982288584285783e+01
1.855722249136234313e+04	5.286649057270250296e+02	-1.094107274419595935e-06	-2.311826284147232258e+01
1.855724463421947439e+04	5.299539558972170425e+02	-1.089020343794760500e-06	-2.311670609883834970e+01
1.855726677707660201e+04	5.312341398003018185e+02	-1.084003451304142258e-06	-2.311515264069738507e+01
1.855728891993373327e+04	5.325053533894589464e+02	-1.079055957559729934e-06	-2.311360244993187507e+01
1.855731141993372148e+04	5.337877726858915821e+02	-1.074099113134437338e-06	-2.311203058543996036e+01
1.855733356279085274e+04	5.350405772691867696e+02	-1.069289664513332949e-06	-2.311048693058546633e+01
1.855735570564798400e+04	5.362840889161088853e+02	-1.064547784903715593e-06	-2.310894649222664299e+01
1.855737784850511525e+04	5.375182005793824374e+02	-1.059872888836662638e-06	-2.310740925373796273e+01
1.855740034850510347e+04	5.387624798272123599e+02	-1.055190606396935192e-06	-2.310585048178444723e+01
1.855742249136223472e+04	5.399773208845408590e+02	-1.050648995469224392e-06	-2.310431964458150489e+01
1.855744463421936598e+04	5.411824507414524987e+02	-1.046172621342061268e-06	-2.310279195782044681e+01
1.855746677707649724e+04	5.423777727411624028e+02	-1.041760901961474581e-06	-2.310126740534654743e+01
1.855748891993362849e+04	5.435631947035869871e+02	-1.037413249825134714e-06	-2.309974597111909489e+01
1.855751141993361671e+04	5.447575059100651060e+02	-1.033060487147565878e-06	-2.309820317532087586e+01
1.855753356279074796e+04	5.459227093426819692e+02	-1.028840184610726292e-06	-2.309668797956767250e+01
1.855755570564787922e+04	5.470777681093670708e+02	-1.024682125846132307e-06	-2.309517585435866494e+01
1.855757784850501048e+04	5.482226139061656340e+02	-1.020585684623330880e-06	-2.309366678409912410e+01
1.855760034850499869e+04	5.493754005084088021e+02	-1.016485630471649857e-06	-2.309213648730553814e+01
1.855762249136212995e+04	5.504994768886831480e+02	-1.012511463782130337e-06	-2.309063352924240675e+01
1.855764463421926121e+04	5.516131779050991781e+02	-1.008596950220229962e-06	-2.308913357974351754e+01
1.855766677707639246e+04	5.527164647624281315e+02	-1.004741413136280904e-06	-2.308763662364174607e+01
1.855768891993352372e+04	5.538093062146768943e+02	-1.000944163906639531e-06	-2.308614264587371068e+01
1.855771141993351193e+04	5.549090501819925976e+02	-9.971446536677701086e-07	-2.308462760706104078e+01
1.855773356279064319e+04	5.559807674264679918e+02	-9.934627823568388707e-07	-2.308313958861540627e+01
1.855775570564777445e+04	5.570419891780844637e+02	-9.898370592493682999e-07	-2.308165450368803562e+01
1.855777784850490571e+04	5.580927124907499319e+02	-9.862667587475212886e-07	-2.308017233762168630e+01
1.855780034850489392e+04	5.591496324256825119e+02	-9.826948908247746393e-07	-2.307866924051680257e+01
1.855782249136202518e+04	5.601792048421735899e+02	-9.792341042152758843e-07	-2.307719291508659509e+01
1.855784463421915643e+04	5.611983046083486215e+02	-9.758265285685995876e-07	-2.307571946490257275e+01
1.855786677707628769e+04	5.622069497302201171e+02	-9.724714301991352469e-07	-2.307424887569763072e+01
1.855788891993341895e+04	5.632051617536001231e+02	-9.691680791430108280e-07	-2.307278113329950742e+01
1.855791141993340716e+04	5.642088121484791827e+02	-9.658637088995904932e-07	-2.307129261919032714e+01
1.855793356279053842e+04	5.651860656337987621e+02	-9.626624954875097236e-07	-2.306983057361297185e+01
