# time(us)	tip(nm)	Fts(nN)	Xb(nm)
1.855557784850606549e+04	2.864767068089485065e+02	-3.162919885746341332e-06	-3.796907218472267687e+01
1.855560034850605371e+04	2.871558859091537670e+02	-3.149773270528406387e-06	-3.796658203490443384e+01
1.855562249136318496e+04	2.878186854809696911e+02	-3.137022858113666640e-06	-3.796413634469944043e+01
1.855564463422031622e+04	2.884759323617969926e+02	-3.124455848481916683e-06	-3.796169552365768851e+01
1.855566677707744748e+04	2.891276359591635696e+02	-3.112069534945153718e-06	-3.795925954728627971e+01
1.855568891993457873e+04	2.897738132669271067e+02	-3.099861124045950445e-06	-3.795682839125927188e+01
1.855571141993456695e+04	2.904247769320812154e+02	-3.087635078800094900e-06	-3.795436293575030362e+01
1.855573356279169820e+04	2.910598925461624731e+02	-3.075776557168841865e-06	-3.795194142486909783e+01
1.855575570564882946e+04	2.916895737626679193e+02	-3.064087112564932716e-06	-3.794952466195682206e+01
1.855577784850596072e+04	2.923138622897003529e+02	-3.052563733974946623e-06	-3.794711262334162427e+01
1.855580034850594529e+04	2.929427435027347428e+02	-3.041021482442147789e-06	-3.794466649587305795e+01
1.855582249136307655e+04	2.935563029850547423e+02	-3.029823711640995912e-06	-3.794226391072190552e+01
1.855584463422020781e+04	2.941646178176972057e+02	-3.018782896788937929e-06	-3.793986597942584638e+01
1.855586677707733907e+04	2.947677412956260241e+02	-3.007896065324000744e-06	-3.793747267894144670e+01
1.855588891993447032e+04	2.953657271371451429e+02	-2.997160297426619735e-06	-3.793508398637785461e+01
1.855591141993445854e+04	2.959681499940040226e+02	-2.986403175253789372e-06	-3.793266146309973408e+01
1.855593356279158979e+04	2.965559374604148957e+02	-2.975963394617815195e-06	-3.793028199171474313e+01
1.855595570564872105e+04	2.971387413827180808e+02	-2.965666360497699815e-06	-3.792790706011881241e+01
1.855597784850585231e+04	2.977166067707992738e+02	-2.955509530963234819e-06	-3.792553664601971519e+01
1.855600034850584052e+04	2.982987754141040568e+02	-2.945330014930219016e-06	-3.792313260400697317e+01
1.855602249136297178e+04	2.988668008895706976e+02	-2.935448676680042790e-06	-3.792077123057654831e+01
1.855604463422010303e+04	2.994299914667010398e+02	-2.925700724883824543e-06	-3.791841430828229420e+01
1.855606677707723429e+04	2.999883679344011398e+02	-2.916084218890883470e-06	-3.791606181540797849e+01
1.855608891993436555e+04	3.005419430437325445e+02	-2.906597392792619243e-06	-3.791371373037773651e+01
1.855611141993435376e+04	3.010995327966750779e+02	-2.897088756642156056e-06	-3.791133226599099970e+01
1.855613356279148502e+04	3.016434306369274623e+02	-2.887858756670291701e-06	-3.790899300270609729e+01
1.855615570564861628e+04	3.021825109169557777e+02	-2.878754228056746817e-06	-3.790665808302508566e+01
1.855617784850574753e+04	3.027167486692516718e+02	-2.869774156603802238e-06	-3.790432748592190393e+01
1.855620034850573575e+04	3.032546065656579231e+02	-2.860775882148995387e-06	-3.790196370474663468e+01
1.855622249136286700e+04	3.037789635472001919e+02	-2.852044421418391987e-06	-3.789964175913318201e+01
1.855624463421999826e+04	3.042983405102152688e+02	-2.843435500654279785e-06	-3.789732407348629550e+01
1.855626677707712952e+04	3.048126713039431479e+02	-2.834948848627578901e-06	-3.789501062731036996e+01
1.855628891993426078e+04	3.053218798566858254e+02	-2.826584364186202192e-06	-3.789270140023888445e+01
1.855631141993424899e+04	3.058339663974703626e+02	-2.818210169932438762e-06	-3.789035922845612703e+01
1.855633356279138025e+04	3.063325781523526530e+02	-2.810092327059638964e-06	-3.788805844624006625e+01
1.855635570564851150e+04	3.068257823839047660e+02	-2.802097275682491073e-06	-3.788576182247118140e+01
1.855637784850564276e+04	3.073134679333568897e+02	-2.794225490266908763e-06	-3.788346933729031463e+01
1.855640034850563097e+04	3.078032447065074848e+02	-2.786353607342318698e-06	-3.788114409547171846e+01
1.855642249136276223e+04	3.082794381146928231e+02	-2.778732217514934248e-06	-3.787885989433945610e+01
1.855644463421989349e+04	3.087497384435843628e+02	-2.771236129679192434e-06	-3.787657977264172615e+01
1.855646677707702474e+04	3.092140116776703280e+02	-2.763866166255962135e-06	-3.787430371100941784e+01
1.855648891993415600e+04	3.096721205652666526e+02	-2.756623195354928371e-06	-3.787203169019278448e+01
1.855651141993414421e+04	3.101311604402625903e+02	-2.749394407502178759e-06	-3.786972714328051381e+01
1.855653356279127547e+04	3.105764162293125992e+02	-2.742410209119251937e-06	-3.786746321122283376e+01
1.855655570564840673e+04	3.110150850763496919e+02	-2.735555727593483511e-06	-3.786520326263439529e+01
1.855657784850553799e+04	3.114470277232355215e+02	-2.728831845681951977e-06	-3.786294727873517729e+01
1.855660034850552620e+04	3.118789063168002258e+02	-2.722134161308889930e-06	-3.786065894990176872e+01
1.855662249136265746e+04	3.122968750030044589e+02	-2.715676103820090021e-06	-3.785841090269275355e+01
1.855664463421978871e+04	3.127077155162389772e+02	-2.709351025810700697e-06	-3.785616676421962268e+01
1.855666677707691997e+04	3.131113040170083650e+02	-2.703159575800460336e-06	-3.785392651615652682e+01
1.855668891993405123e+04	3.135075229509578776e+02	-2.697102311691889542e-06	-3.785169014028848977e+01
1.855671141993403944e+04	3.139024700072525320e+02	-2.691085269546571074e-06	-3.784942164157809685e+01
1.855673356279117070e+04	3.142835033444499686e+02	-2.685299816920698673e-06	-3.784719301761955990e+01
1.855675570564830196e+04	3.146568587701441970e+02	-2.679649585115145996e-06	-3.784496821157949853e+01
1.855677784850543321e+04	3.150224516288199652e+02	-2.674134676992135990e-06	-3.784274720567896821e+01
1.855680034850542143e+04	3.153859125393120166e+02	-2.668669407069290736e-06	-3.784049425147616574e+01
1.855682249136255268e+04	3.157356372232806052e+02	-2.663427115842547892e-06	-3.783828085352393344e+01
1.855684463421968394e+04	3.160774036595016696e+02	-2.658319670494767632e-06	-3.783607120272916546e+01
1.855686677707681520e+04	3.164111675718114043e+02	-2.653346647223901287e-06	-3.783386528173543439e+01
1.855688891993394645e+04	3.167368950633850204e+02	-2.648507492087214534e-06	-3.783166307328939126e+01
1.855691141993393467e+04	3.170596200450792708e+02	-2.643726709040336129e-06	-3.782942913054040446e+01
1.855693356279106592e+04	3.173690836141425393e+02	-2.639155255224810666e-06	-3.782723435502736464e+01
1.855695570564819718e+04	3.176704697605698016e+02	-2.634715254442324853e-06	-3.782504324064035472e+01
1.855697784850532844e+04	3.179637840894870919e+02	-2.630405681023530162e-06	-3.782285577053221459e+01
1.855700034850531665e+04	3.182535759559904704e+02	-2.626159040819046996e-06	-3.782063673432193696e+01
1.855702249136244791e+04	3.185306684510479727e+02	-2.622108919798383731e-06	-3.781845656073037532e+01
1.855704463421957917e+04	3.187997563517645290e+02	-2.618185583020051903e-06	-3.781627998120237777e+01
1.855706677707671042e+04	3.190608762273149068e+02	-2.614387678126510612e-06	-3.781410697928471620e+01
1.855708891993384168e+04	3.193140703768278854e+02	-2.610713801706872956e-06	-3.781193753862034868e+01
1.855711141993382989e+04	3.195632783298883624e+02	-2.607106230395565167e-06	-3.780973673810725444e+01
1.855713356279096115e+04	3.198006404035526202e+02	-2.603678005630646411e-06	-3.780757442804446100e+01
1.855715570564809241e+04	3.200302295489910307e+02	-2.600369405350879583e-06	-3.780541563047566456e+01
1.855717784850522366e+04	3.202521014720636572e+02	-2.597178959873910893e-06	-3.780326032942328851e+01
1.855720034850521188e+04	3.204697052539133324e+02	-2.594056590400990632e-06	-3.780107383065647753e+01
