# time(us)	tip(nm)	Fts(nN)	Xb(nm)
1.855557784850606549e+04	3.397055524015383412e+02	-2.366853759936551014e-06	-3.538790421994294633e+01
1.855560034850605371e+04	3.406463736169811796e+02	-2.355060092495590278e-06	-3.538548290469852020e+01
1.855562249136318496e+04	3.415669138296619280e+02	-2.343605854625580155e-06	-3.538310513542479185e+01
1.855564463422031622e+04	3.424820586695551015e+02	-2.332301467874993526e-06	-3.538073241089442433e+01
1.855566677707744748e+04	3.433917124425298084e+02	-2.321145858936651798e-06	-3.537836470469465411e+01
1.855568891993457873e+04	3.442957751468435958e+02	-2.310138019484424574e-06	-3.537600199060683792e+01
1.855571141993456695e+04	3.452085861203805166e+02	-2.299103011622610884e-06	-3.537360625496305744e+01
1.855573356279169820e+04	3.461010604464656808e+02	-2.288390218825869262e-06	-3.537125352667909084e+01
1.855575570564882946e+04	3.469876270365568871e+02	-2.277822401036913562e-06	-3.536890571258147986e+01
1.855577784850596072e+04	3.478681796794743377e+02	-2.267398666644896283e-06	-3.536656278720917612e+01
1.855580034850594529e+04	3.487566664984487943e+02	-2.256953472530657187e-06	-3.536418705432391363e+01
1.855582249136307655e+04	3.496247776426405949e+02	-2.246817486814244233e-06	-3.536185390858413058e+01
1.855584463422020781e+04	3.504865666485616202e+02	-2.236822819413938433e-06	-3.535952557587870615e+01
1.855586677707733907e+04	3.513419389163013875e+02	-2.226968491193400671e-06	-3.535720203147121055e+01
1.855588891993447032e+04	3.521908052568675203e+02	-2.217253476007551022e-06	-3.535488325080073935e+01
1.855591141993445854e+04	3.530466134655904398e+02	-2.207523355201585534e-06	-3.535253192493630081e+01
1.855593356279158979e+04	3.538821182330325428e+02	-2.198085863217412856e-06	-3.535022267460277590e+01
1.855595570564872105e+04	3.547108892314083164e+02	-2.188784231893122324e-06	-3.534791811497148473e+01
1.855597784850585231e+04	3.555328668783768080e+02	-2.179617180469349763e-06	-3.534561822216767979e+01
1.855600034850584052e+04	3.563610914139582064e+02	-2.170438732059725039e-06	-3.534328599024537709e+01
1.855602249136297178e+04	3.571692279529971756e+02	-2.161538817655769587e-06	-3.534099543445331193e+01
1.855604463422010303e+04	3.579704462582917017e+02	-2.152769173056926375e-06	-3.533870947447999811e+01
1.855606677707723429e+04	3.587647238849357905e+02	-2.144128221342372545e-06	-3.533642808710838068e+01
1.855608891993436555e+04	3.595520479053661234e+02	-2.135614315370387476e-06	-3.533415124928090023e+01
1.855611141993435376e+04	3.603449443343467351e+02	-2.127091459461848919e-06	-3.533184232488609666e+01
1.855613356279148502e+04	3.611182475522349478e+02	-2.118828421357495355e-06	-3.532957459006232881e+01
1.855615570564861628e+04	3.618846137173141528e+02	-2.110687081036811637e-06	-3.532731133618799646e+01
1.855617784850574753e+04	3.626440654236187697e+02	-2.102665559875898882e-06	-3.532505254083002200e+01
1.855620034850573575e+04	3.634087148073707567e+02	-2.094635416994516169e-06	-3.532276185730692220e+01
1.855622249136286700e+04	3.641543248605332224e+02	-2.086849601295326412e-06	-3.532051198330199782e+01
1.855624463421999826e+04	3.648931314522115485e+02	-2.079177732901717016e-06	-3.531826650106435039e+01
1.855626677707712952e+04	3.656251828568802580e+02	-2.071617828242464955e-06	-3.531602538876063591e+01
1.855628891993426078e+04	3.663505314958194390e+02	-2.064167902359529805e-06	-3.531378862470315028e+01
1.855631141993424899e+04	3.670807707030648430e+02	-2.056708435632457412e-06	-3.531152021563185883e+01
1.855633356279138025e+04	3.677927766263517810e+02	-2.049474254591326426e-06	-3.530929215284506029e+01
1.855635570564851150e+04	3.684982522841393120e+02	-2.042344164961627214e-06	-3.530706837375949192e+01
1.855637784850564276e+04	3.691972558948187952e+02	-2.035316283724402171e-06	-3.530484885725829969e+01
1.855640034850563097e+04	3.699009627896005554e+02	-2.028277858492324414e-06	-3.530259788676642074e+01
1.855642249136276223e+04	3.705870880475329727e+02	-2.021450538709669169e-06	-3.530038690054394834e+01
1.855644463421989349e+04	3.712669037459909873e+02	-2.014720102064868143e-06	-3.529818011404965006e+01
1.855646677707702474e+04	3.719404556658114984e+02	-2.008084932113924942e-06	-3.529597750671601375e+01
1.855648891993415600e+04	3.726077837866670279e+02	-2.001543500900077173e-06	-3.529377905810900273e+01
1.855651141993414421e+04	3.732795342426711045e+02	-1.994991107102107272e-06	-3.529154938962861365e+01
1.855653356279127547e+04	3.739344074243547311e+02	-1.988634416298901640e-06	-3.528935926395971023e+01
1.855655570564840673e+04	3.745831327664616879e+02	-1.982367461327138402e-06	-3.528717323618229074e+01
1.855657784850553799e+04	3.752257179268989944e+02	-1.976189134103632785e-06	-3.528499128638636506e+01
