# time(us)	tip(nm)	Fts(nN)	Xb(nm)
1.855557784850606549e+04	3.724593283092844445e+02	-2.025570971376347301e-06	-3.302225406866588742e+01
1.855560034850605371e+04	3.736126446025517112e+02	-2.014124592461154138e-06	-3.301991061216063628e+01
1.855562249136318496e+04	3.747417142504657477e+02	-2.003012656294607681e-06	-3.301760957087072512e+01
1.855564463422031622e+04	3.758649503164881480e+02	-1.992049198032940373e-06	-3.301531367696117769e+01
1.855566677707744748e+04	3.769824040200100512e+02	-1.981231322974380213e-06	-3.301302290243537385e+01
1.855568891993457873e+04	3.780941183841903808e+02	-1.970556282012409295e-06	-3.301073721951749462e+01
1.855571141993456695e+04	3.792179197701545377e+02	-1.959852692590278191e-06	-3.300841985782137300e+01
1.855573356279169820e+04	3.803181567774585687e+02	-1.949457865608694048e-06	-3.300614435667554858e+01
1.855575570564882946e+04	3.814127278557548379e+02	-1.939198475064344514e-06	-3.300387386467176043e+01
1.855577784850596072e+04	3.825016370222858200e+02	-1.929072362865658560e-06	-3.300160835489370470e+01
1.855580034850594529e+04	3.836023027610445979e+02	-1.918917371772388141e-06	-3.299931138054233060e+01
1.855582249136307655e+04	3.846797656411229127e+02	-1.909053982214022148e-06	-3.299705583457887315e+01
1.855584463422020781e+04	3.857515140727335279e+02	-1.899318210910657571e-06	-3.299480519090518982e+01
1.855586677707733907e+04	3.868175092792371288e+02	-1.889708446305148304e-06	-3.299255942342357883e+01
1.855588891993447032e+04	3.878777022107541370e+02	-1.880223198283384922e-06	-3.299031850623416062e+01
1.855591141993445854e+04	3.889489909058000876e+02	-1.870711090826573856e-06	-3.298804638701755465e+01
1.855593356279158979e+04	3.899972969422904612e+02	-1.861472808656365752e-06	-3.298581517068877389e+01
1.855595570564872105e+04	3.910395952374029207e+02	-1.852355204128012478e-06	-3.298358872770923966e+01
1.855597784850585231e+04	3.920758007193082904e+02	-1.843357192020346726e-06	-3.298136703295030259e+01
1.855600034850584052e+04	3.931223832018141593e+02	-1.834335514426676997e-06	-3.297911434243398787e+01
1.855602249136297178e+04	3.941460180557260173e+02	-1.825575621118337613e-06	-3.297690214505482231e+01
1.855604463422010303e+04	3.951632641253428346e+02	-1.816932474640997033e-06	-3.297469462122582939e+01
1.855606677707723429e+04	3.961740135245998431e+02	-1.808405239005957784e-06	-3.297249174655457438e+01
1.855608891993436555e+04	3.971781552936982393e+02	-1.799993114574282548e-06	-3.297029349682669874e+01
1.855611141993435376e+04	3.981916082641091066e+02	-1.791562425469387429e-06	-3.296806450414223377e+01
1.855613356279148502e+04	3.991820840749744548e+02	-1.783380045554487332e-06	-3.296587550598930960e+01
1.855615570564861628e+04	4.001656104299693766e+02	-1.775310484507389347e-06	-3.296369106080498312e+01
1.855617784850574753e+04	4.011420754563612263e+02	-1.767352990306950500e-06	-3.296151114507052426e+01
1.855620034850573575e+04	4.021269443171123044e+02	-1.759381156767947473e-06	-3.295930068498122267e+01
1.855622249136286700e+04	4.030888443495456954e+02	-1.751647266378090124e-06	-3.295712983037827826e+01
1.855624463421999826e+04	4.040433656998572474e+02	-1.744023079905232073e-06	-3.295496343530235350e+01
1.855626677707712952e+04	4.049904132137417037e+02	-1.736507758868700682e-06	-3.295280147690029793e+01
1.855628891993426078e+04	4.059298982794693416e+02	-1.729100427571608808e-06	-3.295064393248004109e+01
1.855631141993424899e+04	4.068767062655929863e+02	-1.721683294583586146e-06	-3.294845608709805163e+01
1.855633356279138025e+04	4.078007056053948531e+02	-1.714490848114399318e-06	-3.294630737348821725e+01
1.855635570564851150e+04	4.087169223604402077e+02	-1.707403483057752597e-06	-3.294416300637742978e+01
1.855637784850564276e+04	4.096253011325272269e+02	-1.700420137422458049e-06	-3.294202296370420413e+01
1.855640034850563097e+04	4.105402552648492360e+02	-1.693429560454543750e-06	-3.293985281127572051e+01
