# time(us)	tip(nm)	Fts(nN)	Xb(nm)
1.855557784850606549e+04	-8.881430741683014674e+01	-7.722440843860741921e+00	-8.881436764247155224e+01
1.855560034850605371e+04	-8.881052148766765697e+01	-7.721875519720868830e+00	-8.881058145396366399e+01
1.855562249136318496e+04	-8.880681167975453150e+01	-7.720842133174632416e+00	-8.880687138844436390e+01
1.855564463422031622e+04	-8.880311791744961170e+01	-7.719335558787311591e+00	-8.880317736618485469e+01
1.855566677707744748e+04	-8.879944034604115188e+01	-7.717355846410901776e+00	-8.879949953248339511e+01
1.855568891993457873e+04	-8.879577911019715941e+01	-7.714903064188039394e+00	-8.879583803201796854e+01
1.855571141993456695e+04	-8.879207570340294353e+01	-7.711926233388808782e+00	-8.879213435395962506e+01
1.855573356279169820e+04	-8.878844783946705377e+01	-7.708519962790731483e+00	-8.878850622073888132e+01
1.855575570564882946e+04	-8.878483674361834233e+01	-7.704640938468427791e+00	-8.878489485330776176e+01
1.855577784850596072e+04	-8.878124255797614239e+01	-7.700289301886527049e+00	-8.878130039379608718e+01
1.855580034850594529e+04	-8.877760786880983801e+01	-7.695383534285816118e+00	-8.877766542401107586e+01
1.855582249136307655e+04	-8.877404820578644262e+01	-7.690079554870441925e+00	-8.877410548253909894e+01
1.855584463422020781e+04	-8.877050587766726153e+01	-7.684303500442161372e+00	-8.877056287371621579e+01
1.855586677707733907e+04	-8.876698102393170586e+01	-7.678055585814339778e+00	-8.876703773703258094e+01
1.855588891993447032e+04	-8.876347378338795124e+01	-7.671336043954631201e+00	-8.876353021130726972e+01
1.855591141993445854e+04	-8.875992815830572624e+01	-7.664025282257817651e+00	-8.875998429416726765e+01
1.855593356279158979e+04	-8.875645684750809039e+01	-7.656355661636377263e+00	-8.875651269371847718e+01
1.855595570564872105e+04	-8.875300356444347472e+01	-7.648215226899039543e+00	-8.875305911880258236e+01
1.855597784850585231e+04	-8.874956844516829335e+01	-7.639604284178516558e+00	-8.874962370548718127e+01
1.855600034850584052e+04	-8.874609666573449829e+01	-7.630372836939026904e+00	-8.874615162504007060e+01
1.855602249136297178e+04	-8.874269857782533677e+01	-7.620814294265998434e+00	-8.874275323871202659e+01
1.855604463422010303e+04	-8.873931905981447699e+01	-7.610786277093914087e+00	-8.873937342012774820e+01
1.855606677707723429e+04	-8.873595824491881956e+01	-7.600289164562989974e+00	-8.873601230251571792e+01
1.855608891993436555e+04	-8.873261626563486004e+01	-7.589323353927863280e+00	-8.873267001838408419e+01
1.855611141993435376e+04	-8.872923981291967266e+01	-7.577701004714887389e+00	-8.872929325373327458e+01
1.855613356279148502e+04	-8.872593620854884477e+01	-7.565791519899706330e+00	-8.872598934025361928e+01
1.855615570564861628e+04	-8.872265183499881402e+01	-7.553414644971964798e+00	-8.872270465549915741e+01
1.855617784850574753e+04	-8.871938682181936997e+01	-7.540570849882381133e+00	-8.871943932903167251e+01
