# time(us)	tip(nm)	Fts(nN)	Xb(nm)
1.855557784850606549e+04	4.077640029690796268e+02	-1.809094092502206817e-06	-2.131543369763753759e+01
1.855560034850605371e+04	4.097100856855551569e+02	-1.792815361431995845e-06	-2.131365696065915216e+01
1.855562249136318496e+04	4.116206768136031542e+02	-1.777046314250247590e-06	-2.131191337692657584e+01
1.855564463422031622e+04	4.135266798488720497e+02	-1.761521520338344262e-06	-2.131017467135143306e+01
1.855566677707744748e+04	4.154280718126846637e+02	-1.746236101981723140e-06	-2.130844081117316691e+01
1.855568891993457873e+04	4.173248293717791739e+02	-1.731185306570854783e-06	-2.130671176399049571e+01
1.855571141993456695e+04	4.192474074878724082e+02	-1.716127323302693873e-06	-2.130495972601267241e+01
1.855573356279169820e+04	4.211347452811695575e+02	-1.701535627055285517e-06	-2.130324028536805159e+01
1.855575570564882946e+04	4.230173686356310441e+02	-1.687164995180802665e-06	-2.130152556210950365e+01
1.855577784850596072e+04	4.248952454615089209e+02	-1.673011193152059947e-06	-2.129981552522037802e+01
1.855580034850594529e+04	4.267985116245837389e+02	-1.658846981869590455e-06	-2.129808267585018200e+01
1.855582249136307655e+04	4.286667050636589238e+02	-1.645117991960151307e-06	-2.129638199432289269e+01
1.855584463422020781e+04	4.305300297071749469e+02	-1.631593846818393376e-06	-2.129468590759678648e+01
1.855586677707733907e+04	4.323884348869021323e+02	-1.618270830003072497e-06	-2.129299438595183247e+01
1.855588891993447032e+04	4.342418642236332857e+02	-1.605145349990522195e-06	-2.129130739997802380e+01
1.855591141993445854e+04	4.361200264472457775e+02	-1.592006938012190852e-06	-2.128959782057609829e+01
1.855593356279158979e+04	4.379632278098877123e+02	-1.579269292042300884e-06	-2.128791989091726933e+01
1.855595570564872105e+04	4.398012462271613572e+02	-1.566719077235131293e-06	-2.128624641005299623e+01
1.855597784850585231e+04	4.416340003495740234e+02	-1.554353171819357794e-06	-2.128457734976939264e+01
1.855600034850584052e+04	4.434908323896867728e+02	-1.541973504261239402e-06	-2.128288586850423059e+01
1.855602249136297178e+04	4.453127001704709755e+02	-1.529970128328833247e-06	-2.128122563605899131e+01
1.855604463422010303e+04	4.471290207801596353e+02	-1.518142272763310884e-06	-2.127956974081300956e+01
1.855606677707723429e+04	4.489396887362682378e+02	-1.506487214101520172e-06	-2.127791815567509559e+01
1.855608891993436555e+04	4.507445933045443667e+02	-1.495002314574985879e-06	-2.127627085382285088e+01
1.855611141993435376e+04	4.525725866664341765e+02	-1.483503838928961801e-06	-2.127460134270765479e+01
1.855613356279148502e+04	4.543655158328159018e+02	-1.472354301448049311e-06	-2.127296259603276596e+01
1.855615570564861628e+04	4.561523207559428101e+02	-1.461367427452068260e-06	-2.127132805333021182e+01
1.855617784850574753e+04	4.579328748391732802e+02	-1.450540864538734899e-06	-2.126969768881633271e+01
1.855620034850573575e+04	4.597356118439403758e+02	-1.439701525701280051e-06	-2.126804528162243457e+01
1.855622249136286700e+04	4.615031696625815698e+02	-1.429191241520765918e-06	-2.126642326349104550e+01
1.855624463421999826e+04	4.632640834956246181e+02	-1.418834491144087867e-06	-2.126480534727362937e+01
1.855626677707712952e+04	4.650182217615061404e+02	-1.408629114272078309e-06	-2.126319150816365777e+01
1.855628891993426078e+04	4.667654535638465632e+02	-1.398572985022099286e-06	-2.126158172158895354e+01
1.855631141993424899e+04	4.685336587920940588e+02	-1.388505379276952090e-06	-2.125995009675572689e+01
1.855633356279138025e+04	4.702665750753129146e+02	-1.378743804591618955e-06	-2.125834840684049354e+01
1.855635570564851150e+04	4.719922021414665778e+02	-1.369125226769323152e-06	-2.125675069673195949e+01
1.855637784850564276e+04	4.737104196208690041e+02	-1.359647612891741883e-06	-2.125515694276475642e+01
1.855640034850563097e+04	4.754486411085986788e+02	-1.350159447595124045e-06	-2.125354151131107017e+01
1.855642249136276223e+04	4.771515726925039189e+02	-1.340959907069743520e-06	-2.125195566236424582e+01
1.855644463421989349e+04	4.788467611573757381e+02	-1.331895270593713242e-06	-2.125037369948615407e+01
