# time(us)	tip(nm)	Fts(nN)	Xb(nm)
1.855557784850606549e+04	1.744463704659448240e+02	-7.135454934196201541e-06	-4.149587282557524759e+01
1.855560034850605371e+04	1.747931649151911699e+02	-7.112776462546278083e-06	-4.149331654916483814e+01
1.855562249136318496e+04	1.751310752354807505e+02	-7.090784003783344155e-06	-4.149080543311223579e+01
1.855564463422031622e+04	1.754655416586104195e+02	-7.069117217669084762e-06	-4.148829884307242821e+01
1.855566677707744748e+04	1.757964703846933787e+02	-7.047778484009968707e-06	-4.148579675744579731e+01
1.855568891993457873e+04	1.761237654161055843e+02	-7.026770290100196177e-06	-4.148329915476713126e+01
1.855571141993456695e+04	1.764525168326352400e+02	-7.005764465157688807e-06	-4.148076583819609198e+01
1.855573356279169820e+04	1.767721882394453417e+02	-6.985430478048173183e-06	-4.147827720899639559e+01
1.855575570564882946e+04	1.770879294763552991e+02	-6.965434780062344806e-06	-4.147579299880545989e+01
1.855577784850596072e+04	1.773996421099939766e+02	-6.945779891476435344e-06	-4.147331318668651079e+01
1.855580034850594529e+04	1.777121554470526235e+02	-6.926159593196332207e-06	-4.147079786121880574e+01
1.855582249136307655e+04	1.780154513624651997e+02	-6.907199093495922235e-06	-4.146832685304640620e+01
1.855584463422020781e+04	1.783144304180701454e+02	-6.888586338873322086e-06	-4.146586018057369216e+01
1.855586677707733907e+04	1.786090019331158487e+02	-6.870323298664680008e-06	-4.146339782337475555e+01
1.855588891993447032e+04	1.788990786014899470e+02	-6.852411729605539102e-06	-4.146093976114818958e+01
1.855591141993445854e+04	1.791891438514086872e+02	-6.834572848443171386e-06	-4.145844643141897734e+01
1.855593356279158979e+04	1.794699091488667761e+02	-6.817374245092817665e-06	-4.145599696718710447e+01
1.855595570564872105e+04	1.797459415976298089e+02	-6.800530892931115561e-06	-4.145355173743994470e+01
1.855597784850585231e+04	1.800171720571109404e+02	-6.784043482186472341e-06	-4.145111072236613126e+01
1.855600034850584052e+04	1.802877928024011851e+02	-6.767655144091086892e-06	-4.144863463299218864e+01
1.855602249136297178e+04	1.805491538794524615e+02	-6.751886222981674649e-06	-4.144620205549378511e+01
1.855604463422010303e+04	1.808055380959333149e+02	-6.736473477108878498e-06	-4.144377363363519606e+01
