# time(us)	tip(nm)	Fts(nN)	Xb(nm)
1.855557784850606549e+04	4.102608083570798954e+02	-1.746596709095068181e-06	-2.642684433412319223e+01
1.855560034850605371e+04	4.119510066195967397e+02	-1.733175247309310680e-06	-2.642478458406516495e+01
1.855562249136318496e+04	4.136085731204831859e+02	-1.720162591836113205e-06	-2.642276275937145513e+01
1.855564463422031622e+04	4.152602417847374454e+02	-1.707341456854335829e-06	-2.642074609180879463e+01
1.855566677707744748e+04	4.169058699425854684e+02	-1.694709238454904446e-06	-2.641873454991453585e+01
1.855568891993457873e+04	4.185453135141999610e+02	-1.682263386077062983e-06	-2.641672810252735459e+01
1.855571141993456695e+04	4.202047158933019659e+02	-1.669805113038652127e-06	-2.641469447972538021e+01
1.855573356279169820e+04	4.218312517841450244e+02	-1.657727418278974496e-06	-2.641269820998056872e+01
1.855575570564882946e+04	4.234511700446714144e+02	-1.645828636521110647e-06	-2.641070694253576434e+01
1.855577784850596072e+04	4.250643309745145189e+02	-1.634106350793769088e-06	-2.640872064739520297e+01
1.855580034850594529e+04	4.266964487775318844e+02	-1.622373312013981429e-06	-2.640670737788335742e+01
1.855582249136307655e+04	4.282955768764617233e+02	-1.610999573693409069e-06	-2.640473101748261797e+01
1.855584463422020781e+04	4.298875518204255286e+02	-1.599795112539549369e-06	-2.640275954059163510e+01
1.855586677707733907e+04	4.314722538679499735e+02	-1.588757541116722590e-06	-2.640079291831304076e+01
1.855588891993447032e+04	4.330495703690151572e+02	-1.577884467947034553e-06	-2.639883112201312443e+01
1.855591141993445854e+04	4.346446543292400406e+02	-1.567002051840362475e-06	-2.639684259798215038e+01
1.855593356279158979e+04	4.362067705197595728e+02	-1.556453325558871315e-06	-2.639489044547240226e+01
1.855595570564872105e+04	4.377612111225773219e+02	-1.546061832134791890e-06	-2.639294303413728215e+01
1.855597784850585231e+04	4.393078982571433357e+02	-1.535825139776001616e-06	-2.639100033636459131e+01
1.855600034850584052e+04	4.408715197778121251e+02	-1.525579388711382986e-06	-2.638903110478808856e+01
1.855602249136297178e+04	4.424023780554881569e+02	-1.515647351541022888e-06	-2.638709782720729535e+01
1.855604463422010303e+04	4.439253078439390379e+02	-1.505862708299524709e-06	-2.638516918137944600e+01
1.855606677707723429e+04	4.454402713586481468e+02	-1.496222982821564683e-06	-2.638324514065746840e+01
1.855608891993436555e+04	4.469472408107374122e+02	-1.486725692210193253e-06	-2.638132567862619027e+01
1.855611141993435376e+04	4.484703092049289808e+02	-1.477218557928125018e-06	-2.637937992062443016e+01
1.855613356279148502e+04	4.499611165610177750e+02	-1.468000872920208285e-06	-2.637746961043866634e+01
1.855615570564861628e+04	4.514439038149297971e+02	-1.458918124562740117e-06	-2.637556380064540207e+01
1.855617784850574753e+04	4.529186800409112266e+02	-1.449967836244248400e-06	-2.637366246572979378e+01
1.855620034850573575e+04	4.544090545548280602e+02	-1.441006332153598354e-06	-2.637173502179286899e+01
1.855622249136286700e+04	4.558677383206958211e+02	-1.432315623383110098e-06	-2.636984263210999657e+01
1.855624463421999826e+04	4.573184829930614228e+02	-1.423749995808215765e-06	-2.636795464164891811e+01
1.855626677707712952e+04	4.587613245513935567e+02	-1.415307049341614398e-06	-2.636607102574734540e+01
1.855628891993426078e+04	4.601963035316912851e+02	-1.406984415312826146e-06	-2.636419175994834063e+01
1.855631141993424899e+04	4.616464189653584640e+02	-1.398648382449990913e-06	-2.636228661434637743e+01
1.855633356279138025e+04	4.630656828054201242e+02	-1.390561265228001432e-06	-2.636041604537704686e+01
1.855635570564851150e+04	4.644772239837191137e+02	-1.382587556508926693e-06	-2.635854975396123479e+01
1.855637784850564276e+04	4.658810913142256140e+02	-1.374725062862549542e-06	-2.635668771643974395e+01
1.855640034850563097e+04	4.672997908882671823e+02	-1.366847473028324496e-06	-2.635479997925335027e+01
1.855642249136276223e+04	4.686883319801798393e+02	-1.359202762196569992e-06	-2.635294644697723498e+01
1.855644463421989349e+04	4.700693391452215906e+02	-1.351662999592633002e-06	-2.635109709839088410e+01
1.855646677707702474e+04	4.714428530121888343e+02	-1.344226235205264632e-06	-2.634925191059256377e+01
1.855648891993415600e+04	4.728089097755787975e+02	-1.336890587661164392e-06	-2.634741086086321005e+01
1.855651141993414421e+04	4.741893930289322157e+02	-1.329538335464551595e-06	-2.634554433229486392e+01
1.855653356279127547e+04	4.755405030213886448e+02	-1.322401122967328861e-06	-2.634371155710201151e+01
1.855655570564840673e+04	4.768842299353201497e+02	-1.315359789445435221e-06	-2.634188285253775774e+01
1.855657784850553799e+04	4.782205842995283547e+02	-1.308412747395779123e-06	-2.634005819659393310e+01
1.855660034850552620e+04	4.795709435258151530e+02	-1.301448684064650783e-06	-2.633820823532579070e+01
1.855662249136265746e+04	4.808924331509755916e+02	-1.294687224474319495e-06	-2.633639167570460771e+01
1.855664463421978871e+04	4.822065322944586114e+02	-1.288015721415476388e-06	-2.633457909935513896e+01
1.855666677707691997e+04	4.835132174629990800e+02	-1.281432885134444977e-06	-2.633277048494577954e+01
1.855668891993405123e+04	4.848124561617210020e+02	-1.274937496677930577e-06	-2.633096581130835645e+01
1.855671141993403944e+04	4.861249799663789304e+02	-1.268425734253769767e-06	-2.632913604502465077e+01
1.855673356279117070e+04	4.874090703438483274e+02	-1.262103221633350347e-06	-2.632733925278619935e+01
1.855675570564830196e+04	4.886855623780189717e+02	-1.255864883459208009e-06	-2.632554633844373626e+01
1.855677784850543321e+04	4.899543886226463769e+02	-1.249709757481723523e-06	-2.632375728146601190e+01
1.855680034850542143e+04	4.912357499659532323e+02	-1.243539657466018261e-06	-2.632194329893584950e+01
1.855682249136255268e+04	4.924888844499661786e+02	-1.237549592154901484e-06	-2.632016195710360051e+01
1.855684463421968394e+04	4.937341043254051556e+02	-1.231640153042294111e-06	-2.631838441163632325e+01
1.855686677707681520e+04	4.949713141255489859e+02	-1.225810572820100476e-06	-2.631661064261035676e+01
1.855688891993394645e+04	4.962004131581234105e+02	-1.220060121226291466e-06	-2.631484063024896614e+01
1.855691141993393467e+04	4.974409200872300971e+02	-1.214297254977382165e-06	-2.631304589712487285e+01
1.855693356279106592e+04	4.986533436728710740e+02	-1.208704242642310060e-06	-2.631128339914345560e+01
1.855695570564819718e+04	4.998573298712116753e+02	-1.203188331628839480e-06	-2.630952459905070029e+01
1.855697784850532844e+04	5.010527659025588605e+02	-1.197748891632845832e-06	-2.630776947764357132e+01
1.855700034850531665e+04	5.022586082406814967e+02	-1.192299414060372056e-06	-2.630598979635886536e+01
1.855702249136244791e+04	5.034364616225746545e+02	-1.187012281098252436e-06	-2.630424203383415716e+01
1.855704463421957917e+04	5.046054249111692229e+02	-1.181799778308821115e-06	-2.630249789291086415e+01
1.855706677707671042e+04	5.057653887373094790e+02	-1.176661300943385599e-06	-2.630075735493436895e+01
1.855708891993384168e+04	5.069162469593836136e+02	-1.171596240520002051e-06	-2.629902040138291142e+01
1.855711141993382989e+04	5.080762352678527236e+02	-1.166524054231564601e-06	-2.629725908512440924e+01
1.855713356279096115e+04	5.092084302734584753e+02	-1.161605129443897671e-06	-2.629552930245517928e+01
1.855715570564809241e+04	5.103312277171907567e+02	-1.156757730836938287e-06	-2.629380304913707533e+01
1.855717784850522366e+04	5.114445426938466994e+02	-1.151981204115616129e-06	-2.629208030716757705e+01
1.855720034850521188e+04	5.125660210559944971e+02	-1.147199540868642056e-06	-2.629033335738525778e+01
1.855722249136234313e+04	5.136599890546235656e+02	-1.142563840502844486e-06	-2.628861764052289018e+01
1.855724463421947439e+04	5.147442629393218567e+02	-1.137996929526563885e-06	-2.628690538146826938e+01
1.855726677707660201e+04	5.158187886817710250e+02	-1.133498078004767573e-06	-2.628519656271644322e+01
1.855728891993373327e+04	5.168835207399854426e+02	-1.129066535789475962e-06	-2.628349116688315235e+01
1.855731141993372148e+04	5.179553559790956569e+02	-1.124631670508162914e-06	-2.628176175306239415e+01
1.855733356279085274e+04	5.190002392149119714e+02	-1.120333471548831470e-06	-2.628006320590336742e+01
1.855735570564798400e+04	5.200352433357912787e+02	-1.116100202294343830e-06	-2.627836802994806931e+01
1.855737784850511525e+04	5.210603568621116892e+02	-1.111931038788069328e-06	-2.627667620828459505e+01
1.855740034850510347e+04	5.220918696888192017e+02	-1.107759432126350865e-06	-2.627496051775738195e+01
1.855742249136223472e+04	5.230970394529418854e+02	-1.103716951772071686e-06	-2.627327540782446391e+01
1.855744463421936598e+04	5.240923302237749795e+02	-1.099736012913430178e-06	-2.627159360186444204e+01
1.855746677707649724e+04	5.250777594267967743e+02	-1.095815747505237159e-06	-2.626991508341884440e+01
1.855748891993362849e+04	5.260533501592984749e+02	-1.091955283397745689e-06	-2.626823983613937941e+01
1.855751141993361671e+04	5.270346273028163750e+02	-1.088092910495731451e-06	-2.626654090275199493e+01
1.855753356279074796e+04	5.279904717366756586e+02	-1.084350361379977264e-06	-2.626487220130207234e+01
1.855755570564787922e+04	5.289365736260515405e+02	-1.080664990892862868e-06	-2.626320672236582965e+01
1.855757784850501048e+04	5.298729705187871559e+02	-1.077035943466395043e-06	-2.626154445002657667e+01
1.855760034850499869e+04	5.308145695205397487e+02	-1.073405188159686823e-06	-2.625985863515304786e+01
1.855762249136212995e+04	5.317315182561200118e+02	-1.069887149416282377e-06	-2.625820277975881467e+01
1.855764463421926121e+04	5.326388790124478874e+02	-1.066422944356010146e-06	-2.625655008358577902e+01
1.855766677707639246e+04	5.335366885305585356e+02	-1.063011789096128200e-06	-2.625490053113237465e+01
1.855768891993352372e+04	5.344249808987833603e+02	-1.059652925709037739e-06	-2.625325410699802475e+01
1.855771141993351193e+04	5.353178833108897834e+02	-1.056292700222430579e-06	-2.625158431629016675e+01
1.855773356279064319e+04	5.361870759754464189e+02	-1.053037079810094109e-06	-2.624994415283191884e+01
1.855775570564777445e+04	5.370468289517465337e+02	-1.049831650732871462e-06	-2.624830707184438694e+01
1.855777784850490571e+04	5.378971566841922822e+02	-1.046675786163342799e-06	-2.624667305832297970e+01
1.855780034850489392e+04	5.387515526734484865e+02	-1.043519184397022310e-06	-2.624501581647025361e+01
