# time(us)	tip(nm)	Fts(nN)	Xb(nm)
1.855557784850606549e+04	3.785678941389231227e+02	-2.175070751700102832e-06	-1.274040448458179675e+01
1.855560034850605371e+04	3.807417672988073036e+02	-2.151126512809805921e-06	-1.273922678999301716e+01
1.855562249136318496e+04	3.828794185297742274e+02	-2.127964684079720625e-06	-1.273807157952110636e+01
1.855564463422031622e+04	3.850152519898194896e+02	-2.105194111464151718e-06	-1.273692009930438118e+01
1.855566677707744748e+04	3.871491509867910281e+02	-2.082807166894435178e-06	-1.273577231992582526e+01
1.855568891993457873e+04	3.892809973701225772e+02	-2.060796409888124025e-06	-1.273462821235471587e+01
1.855571141993456695e+04	3.914450030292107385e+02	-2.038808500580889890e-06	-1.273346938305013865e+01
1.855573356279169820e+04	3.935723477957121759e+02	-2.017534281391362579e-06	-1.273233259158653219e+01
1.855575570564882946e+04	3.956972785307032723e+02	-1.996614854545305797e-06	-1.273119938663893080e+01
1.855577784850596072e+04	3.978196750239243897e+02	-1.976043445657098257e-06	-1.273006974065854990e+01
1.855580034850594529e+04	3.999735845173352686e+02	-1.955489897673639631e-06	-1.272892549210969193e+01
1.855582249136307655e+04	4.020905084345637874e+02	-1.935600129214992724e-06	-1.272780293913356076e+01
1.855584463422020781e+04	4.042045398886833709e+02	-1.916038805176475082e-06	-1.272668386414277997e+01
1.855586677707733907e+04	4.063155628028742967e+02	-1.896799699362912389e-06	-1.272556824096610661e+01
1.855588891993447032e+04	4.084234630243831248e+02	-1.877876707372997679e-06	-1.272445604376006756e+01
1.855591141993445854e+04	4.105620477489152336e+02	-1.858966143064416869e-06	-1.272332939091052140e+01
1.855593356279158979e+04	4.126633145651599648e+02	-1.840662388520467811e-06	-1.272222402363195748e+01
1.855595570564872105e+04	4.147611291140066214e+02	-1.822657026832860712e-06	-1.272112200630352419e+01
1.855597784850585231e+04	4.168553878774800978e+02	-1.804944398419058943e-06	-1.272002331434059386e+01
1.855600034850584052e+04	4.189796794513823670e+02	-1.787240213155309301e-06	-1.271891028278187008e+01
1.855602249136297178e+04	4.210664677936946418e+02	-1.770100977788644688e-06	-1.271781822165098852e+01
1.855604463422010303e+04	4.231494081802506457e+02	-1.753238013566176661e-06	-1.271672941352920994e+01
1.855606677707723429e+04	4.252284107714495462e+02	-1.736646056587755331e-06	-1.271564383500422935e+01
1.855608891993436555e+04	4.273033893157387411e+02	-1.720319936853193174e-06	-1.271456146294302592e+01
1.855611141993435376e+04	4.294076282043405399e+02	-1.703997567627213790e-06	-1.271346489418512071e+01
1.855613356279148502e+04	4.314742460162386237e+02	-1.688192067453585414e-06	-1.271238891754579647e+01
1.855615570564861628e+04	4.335366010526332730e+02	-1.672637369402834059e-06	-1.271131607924093210e+01
1.855617784850574753e+04	4.355946209544087537e+02	-1.657328671496489766e-06	-1.271024635721132512e+01
1.855620034850573575e+04	4.376813228632365735e+02	-1.642020191267017171e-06	-1.270916255122239136e+01
1.855622249136286700e+04	4.397303950992979367e+02	-1.627193229681546600e-06	-1.270809904597326856e+01
1.855624463421999826e+04	4.417749320476934258e+02	-1.612598333062807508e-06	-1.270703859199872632e+01
