# time(us)	tip(nm)	Fts(nN)	Xb(nm)
1.855557784850606549e+04	2.247643305997855521e+02	-4.744819900303881177e-06	-4.009418158070539562e+01
1.855560034850605371e+04	2.252334659724368748e+02	-4.728156069671331727e-06	-4.009164815706543550e+01
1.855562249136318496e+04	2.256915997293014868e+02	-4.711968097846798053e-06	-4.008915968128329155e+01
1.855564463422031622e+04	2.261462097478757016e+02	-4.695987169400084107e-06	-4.008667587936698595e+01
1.855566677707744748e+04	2.265972914951540531e+02	-4.680210985059833592e-06	-4.008419672854822835e+01
1.855568891993457873e+04	2.270448327075176280e+02	-4.664637556922497290e-06	-4.008172220620538440e+01
1.855571141993456695e+04	2.274959447248432980e+02	-4.649018910804634784e-06	-4.007921249012282772e+01
1.855573356279169820e+04	2.279362774973752153e+02	-4.633849503341278153e-06	-4.007674723119457383e+01
1.855575570564882946e+04	2.283729831942441706e+02	-4.618878762256245023e-06	-4.007428653338691049e+01
1.855577784850596072e+04	2.288060162398200532e+02	-4.604105954951082361e-06	-4.007183037465371456e+01
1.855580034850594529e+04	2.292422160840956167e+02	-4.589297179221587503e-06	-4.006933922737925968e+01
1.855582249136307655e+04	2.296676719725456053e+02	-4.574922408869130336e-06	-4.006689215354438005e+01
1.855584463422020781e+04	2.300892675431204566e+02	-4.560745123485982305e-06	-4.006444955313313727e+01
1.855586677707733907e+04	2.305069247204537248e+02	-4.546765711396979833e-06	-4.006201140465443444e+01
1.855588891993447032e+04	2.309205581504880627e+02	-4.532984799016742527e-06	-4.005957768675224884e+01
1.855591141993445854e+04	2.313366465544675350e+02	-4.519185811463834562e-06	-4.005710923182517291e+01
1.855593356279158979e+04	2.317418810500251141e+02	-4.505807865556037494e-06	-4.005468438214921889e+01
1.855595570564872105e+04	2.321427956600920197e+02	-4.492631530681519963e-06	-4.005226389944402854e+01
1.855597784850585231e+04	2.325392815116010752e+02	-4.479658162438504009e-06	-4.004984776288461745e+01
1.855600034850584052e+04	2.329375094535560606e+02	-4.466684967674573800e-06	-4.004739708692811462e+01
1.855602249136297178e+04	2.333247194633623565e+02	-4.454125379651940191e-06	-4.004498964996757593e+01
1.855604463422010303e+04	2.337071507973136875e+02	-4.441773449646006737e-06	-4.004258649712105722e+01
1.855606677707723429e+04	2.340846831097098573e+02	-4.429630840451128871e-06	-4.004018760807667121e+01
1.855608891993436555e+04	2.344571953614770052e+02	-4.417699222199398335e-06	-4.003779296264730192e+01
1.855611141993435376e+04	2.348304492667996612e+02	-4.405792981031089578e-06	-4.003536402007866002e+01
1.855613356279148502e+04	2.351924741400609093e+02	-4.394291718564255479e-06	-4.003297786945073256e+01
1.855615570564861628e+04	2.355491186851852774e+02	-4.383006259696524668e-06	-4.003059590229789677e+01
1.855617784850574753e+04	2.359002679742031034e+02	-4.371938041453691016e-06	-4.002821809892488147e+01
1.855620034850573575e+04	2.362513374552421794e+02	-4.360915186668481648e-06	-4.002580618878366181e+01
1.855622249136286700e+04	2.365910738009858960e+02	-4.350288823668322857e-06	-4.002343672073238423e+01
1.855624463421999826e+04	2.369249934286878272e+02	-4.339883243203010966e-06	-4.002107135777945501e+01
1.855626677707712952e+04	2.372530005264237332e+02	-4.329699295187520292e-06	-4.001871008070526869e+01
1.855628891993426078e+04	2.375750056986001937e+02	-4.319737642754846411e-06	-4.001635287040621591e+01
1.855631141993424899e+04	2.378959717034943822e+02	-4.309843498981570408e-06	-4.001396178672552395e+01
1.855633356279138025e+04	2.382056331233700348e+02	-4.300331222982554096e-06	-4.001161271795367469e+01
1.855635570564851150e+04	2.385090667444614212e+02	-4.291042007830089426e-06	-4.000926765903131610e+01
1.855637784850564276e+04	2.388062133904409166e+02	-4.281975676486290195e-06	-4.000692659131146200e+01
1.855640034850563097e+04	2.391016603681377717e+02	-4.272991010844008828e-06	-4.000455183362996792e+01
1.855642249136276223e+04	2.393859852209467078e+02	-4.264372615745294621e-06	-4.000221875644718494e+01
1.855644463421989349e+04	2.396638945692253060e+02	-4.255975255640803417e-06	-3.999988961489703598e+01
1.855646677707702474e+04	2.399353623502009896e+02	-4.247797895328665619e-06	-3.999756439077496850e+01
1.855648891993415600e+04	2.402003705090187964e+02	-4.239839302356497634e-06	-3.999524306598451773e+01
1.855651141993414421e+04	2.404630256529153201e+02	-4.231974972039645952e-06	-3.999288827612357267e+01
1.855653356279127547e+04	2.407149866013786550e+02	-4.224452951777012191e-06	-3.999057475830257857e+01
1.855655570564840673e+04	2.409604787917363069e+02	-4.217144911437710842e-06	-3.998826508587755058e+01
1.855657784850553799e+04	2.411995127673900754e+02	-4.210048960102609646e-06	-3.998595924117744715e+01
1.855660034850552620e+04	2.414358037398400256e+02	-4.203053732849782335e-06	-3.998362010817211853e+01
1.855662249136265746e+04	2.416618723651642995e+02	-4.196379157169099810e-06	-3.998132192735360491e+01
1.855664463421978871e+04	2.418815474289876590e+02	-4.189910313489137743e-06	-3.997902752158805129e+01
1.855666677707691997e+04	2.420948589800885884e+02	-4.183644947454905554e-06	-3.997673687361709227e+01
1.855668891993405123e+04	2.423018401227967047e+02	-4.177580768459524840e-06	-3.997444996628304636e+01
1.855671141993403944e+04	2.425057117293979445e+02	-4.171622487786662312e-06	-3.997212998740364753e+01
1.855673356279117070e+04	2.427000390623170176e+02	-4.165956931180189478e-06	-3.996985056991590568e+01
1.855675570564830196e+04	2.428881464188605719e+02	-4.160485662041557231e-06	-3.996757484191849130e+01
1.855677784850543321e+04	2.430700712744405791e+02	-4.155206470777691874e-06	-3.996530278665115787e+01
1.855680034850542143e+04	2.432486352163130334e+02	-4.150036683035158063e-06	-3.996299783023550845e+01
1.855682249136255268e+04	2.434182050087553080e+02	-4.145138352516158713e-06	-3.996073312910170472e+01
1.855684463421968394e+04	2.435816971208348320e+02	-4.140425968988977415e-06	-3.995847205073228281e+01
1.855686677707681520e+04	2.437391412358308003e+02	-4.135897739925172611e-06	-3.995621457875268590e+01
1.855688891993394645e+04	2.438905634610829907e+02	-4.131552020192445445e-06	-3.995396069688280960e+01
1.855691141993393467e+04	2.440382822439865436e+02	-4.127321629532566740e-06	-3.995167412284465769e+01
1.855693356279106592e+04	2.441776256944189072e+02	-4.123339539531717671e-06	-3.994942742998049567e+01
1.855695570564819718e+04	2.443109992145888896e+02	-4.119536021116867062e-06	-3.994718427868731681e+01
1.855697784850532844e+04	2.444384098192124100e+02	-4.115910141366668807e-06	-3.994494465305692188e+01
1.855700034850531665e+04	2.445617689643378299e+02	-4.112406981518896218e-06	-3.994267249956356380e+01
1.855702249136244791e+04	2.446771561500711130e+02	-4.109137210274644773e-06	-3.994043993412592641e+01
1.855704463421957917e+04	2.447865674532107505e+02	-4.106043463113565898e-06	-3.993821084691831658e+01
1.855706677707671042e+04	2.448899870575649516e+02	-4.103125604187336441e-06	-3.993598522239410897e+01
1.855708891993384168e+04	2.449873935331181372e+02	-4.100383691513991427e-06	-3.993376304509502717e+01
1.855711141993382989e+04	2.450801840294036822e+02	-4.097778033761886875e-06	-3.993150854147207696e+01
1.855713356279096115e+04	2.451653803858516483e+02	-4.095391781250977069e-06	-3.992929326758016373e+01
1.855715570564809241e+04	2.452444674757123266e+02	-4.093182746682450982e-06	-3.992708139481860030e+01
1.855717784850522366e+04	2.453174042201133034e+02	-4.091151678813378789e-06	-3.992487290807796541e+01
1.855720034850521188e+04	2.453851712118076875e+02	-4.089271062892782279e-06	-3.992263225349292810e+01
1.855722249136234313e+04	2.454455683979155651e+02	-4.087601627563822102e-06	-3.992043054781526479e+01
1.855724463421947439e+04	2.454996708976579214e+02	-4.086113195839985893e-06	-3.991823218310158694e+01
1.855726677707660201e+04	2.455474262218133106e+02	-4.084806972914685186e-06	-3.991603714458206298e+01
1.855728891993373327e+04	2.455887807614800238e+02	-4.083684229911707974e-06	-3.991384541756971771e+01
1.855731141993372148e+04	2.456241902611285184e+02	-4.082732676433823433e-06	-3.991162171713715168e+01
1.855733356279085274e+04	2.456524763596846128e+02	-4.081983878200227802e-06	-3.990943662223112653e+01
1.855735570564798400e+04	2.456742010339189051e+02	-4.081422578233470189e-06	-3.990725479503217343e+01
1.855737784850511525e+04	2.456893140413883714e+02	-4.081050097002074715e-06	-3.990507622118133213e+01
1.855740034850510347e+04	2.456978495113658880e+02	-4.080866335643027318e-06	-3.990286582681967076e+01
1.855742249136223472e+04	2.456994921187231569e+02	-4.080878358457915988e-06	-3.990069376880695984e+01
1.855744463421936598e+04	2.456943918075645570e+02	-4.081082841563253718e-06	-3.989852492131799977e+01
1.855746677707649724e+04	2.456825142878307133e+02	-4.081480810710575374e-06	-3.989635927031303453e+01
1.855748891993362849e+04	2.456638310127808040e+02	-4.082073169578265825e-06	-3.989419680183043226e+01
1.855751141993361671e+04	2.456378522719844000e+02	-4.082874987417886579e-06	-3.989200270045895991e+01
1.855753356279074796e+04	2.456053873498757412e+02	-4.083861426779836580e-06	-3.988984660621798639e+01
1.855755570564787922e+04	2.455660712153052714e+02	-4.085044078518379796e-06	-3.988769365285746460e+01
1.855757784850501048e+04	2.455199038734677401e+02	-4.086423202008318342e-06	-3.988554382672450771e+01
1.855760034850499869e+04	2.454659824390788856e+02	-4.088025891161960829e-06	-3.988336251528755128e+01
1.855762249136212995e+04	2.454060354640724029e+02	-4.089801136413654568e-06	-3.988121895284501051e+01
1.855764463421926121e+04	2.453392873101533098e+02	-4.091772459708358074e-06	-3.987907847690696883e+01
1.855766677707639246e+04	2.452657716393688929e+02	-4.093939323410552968e-06	-3.987694107412114164e+01
1.855768891993352372e+04	2.451855306343612142e+02	-4.096300984496735096e-06	-3.987480673120891339e+01
1.855771141993351193e+04	2.450971586190425455e+02	-4.098899296998738067e-06	-3.987264108411271479e+01
1.855773356279064319e+04	2.450035206604725033e+02	-4.101650612433324309e-06	-3.987051287022472934e+01
1.855775570564777445e+04	2.449033344433472053e+02	-4.104593272925411236e-06	-3.986838767660153593e+01
1.855777784850490571e+04	2.447966741711303769e+02	-4.107725755048557021e-06	-3.986626549025543653e+01
1.855780034850489392e+04	2.446817456855285116e+02	-4.111101453654999133e-06	-3.986411214222098209e+01
1.855782249136202518e+04	2.445622863681508363e+02	-4.114611324464908811e-06	-3.986199597973509157e+01
1.855784463421915643e+04	2.444366168064628653e+02	-4.118305439927864410e-06	-3.985988278578390975e+01
1.855786677707628769e+04	2.443048356440267810e+02	-4.122181677110967694e-06	-3.985777254766338018e+01
1.855788891993341895e+04	2.441670458969455524e+02	-4.126237806937978568e-06	-3.985566525273890193e+01
1.855791141993340716e+04	2.440209887906789277e+02	-4.130541242323946043e-06	-3.985352697103181185e+01
1.855793356279053842e+04	2.438714119058216454e+02	-4.134952954817730293e-06	-3.985142557183615253e+01
1.855795570564766967e+04	2.437161554501079479e+02	-4.139537406380141910e-06	-3.984932707814547115e+01
1.855797784850480093e+04	2.435553317121080568e+02	-4.144292158267558227e-06	-3.984723147759989104e+01
1.855800034850478914e+04	2.433863271104091268e+02	-4.149295537286138352e-06	-3.984510502790330122e+01
1.855802249136192040e+04	2.432146200244646934e+02	-4.154386271692669926e-06	-3.984301522300523857e+01
1.855804463421905166e+04	2.430376815206333561e+02	-4.159640086344975229e-06	-3.984092827437910245e+01
1.855806677707618292e+04	2.428556191086144906e+02	-4.165054713101107451e-06	-3.983884416993277711e+01
