# time(us)	tip(nm)	Fts(nN)	Xb(nm)
2.968889248550312186e+04	-4.024965241164389340e+01	-1.380828828777935779e-01	-4.160437478764224295e+01
2.968889605693169142e+04	-4.023951179310522264e+01	-1.364581479941552322e-01	-4.160345612292277195e+01
2.968889962836026098e+04	-4.022937409625078686e+01	-1.348620434676253976e-01	-4.160253962028272667e+01
2.968890319978883053e+04	-4.021923978977640957e+01	-1.332939815452890975e-01	-4.160162526360169721e+01
2.968890677121740009e+04	-4.020910934442208173e+01	-1.317533885898851120e-01	-4.160071303697265677e+01
2.968891034264596965e+04	-4.019898323292825637e+01	-1.302397046978560624e-01	-4.159980292469853680e+01
2.968891391407453921e+04	-4.018886192999138984e+01	-1.287523833289061781e-01	-4.159889491128873829e+01
2.968891748550310876e+04	-4.017874591221877978e+01	-1.272908909466386740e-01	-4.159798898145594137e+01
2.968892105693167832e+04	-4.016863565808271375e+01	-1.258547066699795547e-01	-4.159708512011269477e+01
2.968892462836024788e+04	-4.015853164787386476e+01	-1.244433219349875691e-01	-4.159618331236819699e+01
2.968892819978881744e+04	-4.014843436365402596e+01	-1.230562401666846079e-01	-4.159528354352525525e+01
2.968893177121738699e+04	-4.013834428920816322e+01	-1.216929764606941161e-01	-4.159438579907694589e+01
2.968893534264595655e+04	-4.012826190999581399e+01	-1.203530572742165794e-01	-4.159349006470375798e+01
2.968893891407452611e+04	-4.011818771310175435e+01	-1.190360201261708023e-01	-4.159259632627043857e+01
2.968894248550309567e+04	-4.010812218718616151e+01	-1.177414133061316370e-01	-4.159170456982307940e+01
2.968894605693166523e+04	-4.009806582243393791e+01	-1.164687955917956402e-01	-4.159081478158626055e+01
2.968894962836023478e+04	-4.008801911050360900e+01	-1.152177359747392077e-01	-4.158992694796005196e+01
2.968895319978880434e+04	-4.007798254447553177e+01	-1.139878133941329280e-01	-4.158904105551733466e+01
2.968895677121737390e+04	-4.006795661879939985e+01	-1.127786164782340339e-01	-4.158815709100089464e+01
