# time(us)	tip(nm)	Fts(nN)	Xb(nm)
2.968889248550312186e+04	-2.787467791282431762e+01	-1.140606213482264937e-02	-3.308378359528762758e+01
2.968889605693169142e+04	-2.784306755671611455e+01	-1.127710614049507419e-02	-3.308299238884374205e+01
2.968889962836026098e+04	-2.781147806558152169e+01	-1.115040090637475431e-02	-3.308220326476229900e+01
2.968890319978883053e+04	-2.777991066254879726e+01	-1.102589896723973721e-02	-3.308141620593762866e+01
2.968890677121740009e+04	-2.774836657206265045e+01	-1.090355405466069197e-02	-3.308063119550083542e+01
2.968891034264596965e+04	-2.771684701984012023e+01	-1.078332106236305418e-02	-3.307984821681606036e+01
2.968891391407453921e+04	-2.768535323282565130e+01	-1.066515601272153245e-02	-3.307906725347663013e+01
2.968891748550310876e+04	-2.765388643914550570e+01	-1.054901602434495447e-02	-3.307828828930129106e+01
2.968892105693167832e+04	-2.762244786806139984e+01	-1.043485928071248396e-02	-3.307751130833054987e+01
2.968892462836024788e+04	-2.759103874992343464e+01	-1.032264499982285880e-02	-3.307673629482301436e+01
2.968892819978881744e+04	-2.755966031612226885e+01	-1.021233340482084230e-02	-3.307596323325186205e+01
2.968893177121738699e+04	-2.752831379904062814e+01	-1.010388569556548190e-02	-3.307519210830130163e+01
2.968893534264595655e+04	-2.749700043200401822e+01	-9.997264021107277882e-03	-3.307442290486309133e+01
2.968893891407452611e+04	-2.746572144923075598e+01	-9.892431453040591294e-03	-3.307365560803332016e+01
2.968894248550309567e+04	-2.743447808578127933e+01	-9.789351959702496248e-03	-3.307289020310891203e+01
2.968894605693166523e+04	-2.740327157750673948e+01	-9.687990381186640035e-03	-3.307212667558438568e+01
2.968894962836023478e+04	-2.737210316099687191e+01	-9.588312405143606040e-03	-3.307136501114869276e+01
2.968895319978880434e+04	-2.734097407352714981e+01	-9.490284543340995332e-03	-3.307060519568204171e+01
2.968895677121737390e+04	-2.730988555300527665e+01	-9.393874108956389024e-03	-3.306984721525277138e+01
2.968896034264594346e+04	-2.727883883791689712e+01	-9.299049194577508823e-03	-3.306909105611429567e+01
2.968896391407451301e+04	-2.724783516727068644e+01	-9.205778650885409337e-03	-3.306833670470213349e+01
2.968896748550308257e+04	-2.721687578054269352e+01	-9.114032065997175816e-03	-3.306758414763091025e+01
2.968897105693165213e+04	-2.718596191762001624e+01	-9.023779745445102349e-03	-3.306683337169148729e+01
2.968897462836022169e+04	-2.715509481874379105e+01	-8.934992692770806974e-03	-3.306608436384814809e+01
2.968897819978879124e+04	-2.712427572445147916e+01	-8.847642590713744593e-03	-3.306533711123569219e+01
2.968898177121736080e+04	-2.709350587551850609e+01	-8.761701782972565467e-03	-3.306459160115682039e+01
2.968898534264593036e+04	-2.706278651289922621e+01	-8.677143256521906156e-03	-3.306384782107929254e+01
2.968898891407449992e+04	-2.703211887766718036e+01	-8.593940624463787537e-03	-3.306310575863333412e+01
2.968899248550306947e+04	-2.700150421095476361e+01	-8.512068109397138288e-03	-3.306236540160899295e+01
2.968899605693163903e+04	-2.697094375389217547e+01	-8.431500527287194569e-03	-3.306162673795364526e+01
2.968899962836020859e+04	-2.694043874754576606e+01	-8.352213271818771309e-03	-3.306088975576936662e+01
