# time(us)	tip(nm)	Fts(nN)	Xb(nm)
2.968889248550312186e+04	-2.608489325383686008e+01	-9.572593106822659126e-03	-3.178947597039907080e+01
2.968889605693169142e+04	-2.604893193811337326e+01	-9.459463526112670342e-03	-3.178869456675731087e+01
2.968889962836026098e+04	-2.601298499237688233e+01	-9.348365380538622288e-03	-3.178791533548732673e+01
2.968890319978883053e+04	-2.597705379089433819e+01	-9.239254404968363227e-03	-3.178713825778793023e+01
2.968890677121740009e+04	-2.594113970930719049e+01	-9.132087484500351834e-03	-3.178636331512418067e+01
2.968891034264596965e+04	-2.590524412458799119e+01	-9.026822620151227564e-03	-3.178559048922323527e+01
2.968891391407453921e+04	-2.586936841499625572e+01	-8.923418895699520431e-03	-3.178481976206980519e+01
2.968891748550310876e+04	-2.583351396003371292e+01	-8.821836445639970672e-03	-3.178405111590199539e+01
2.968892105693167832e+04	-2.579768214039881258e+01	-8.722036424208030533e-03	-3.178328453320715852e+01
2.968892462836024788e+04	-2.576187433794060411e+01	-8.623980975435079771e-03	-3.178251999671779870e+01
2.968892819978881744e+04	-2.572609193561188690e+01	-8.527633204196152783e-03	-3.178175748940745038e+01
2.968893177121738699e+04	-2.569033631742172119e+01	-8.432957148212964077e-03	-3.178099699448685556e+01
2.968893534264595655e+04	-2.565460886838722487e+01	-8.339917750978578445e-03	-3.178023849539990664e+01
2.968893891407452611e+04	-2.561891097448470589e+01	-8.248480835568406874e-03	-3.177948197581996581e+01
2.968894248550309567e+04	-2.558324402260010899e+01	-8.158613079306761134e-03	-3.177872741964604231e+01
2.968894605693166523e+04	-2.554760940047878748e+01	-8.070281989256973543e-03	-3.177797481099909405e+01
2.968894962836023478e+04	-2.551200849667456794e+01	-7.983455878505962833e-03	-3.177722413421837899e+01
2.968895319978880434e+04	-2.547644270049816484e+01	-7.898103843213984815e-03	-3.177647537385790599e+01
2.968895677121737390e+04	-2.544091340196490236e+01	-7.814195740402861759e-03	-3.177572851468290693e+01
2.968896034264594346e+04	-2.540542199174176119e+01	-7.731702166455634885e-03	-3.177498354166642258e+01
2.968896391407451301e+04	-2.536996986109373609e+01	-7.650594436303045920e-03	-3.177424043998582448e+01
2.968896748550308257e+04	-2.533455840182955043e+01	-7.570844563271535502e-03	-3.177349919501961395e+01
2.968897105693165213e+04	-2.529918900624667444e+01	-7.492425239570574790e-03	-3.177275979234399017e+01
2.968897462836022169e+04	-2.526386306707565055e+01	-7.415309817395647832e-03	-3.177202221772970958e+01
2.968897819978879124e+04	-2.522858197742381847e+01	-7.339472290625937041e-03	-3.177128645713895594e+01
2.968898177121736080e+04	-2.519334713071830478e+01	-7.264887277096059026e-03	-3.177055249672212156e+01
2.968898534264593036e+04	-2.515815992064839079e+01	-7.191530001421231853e-03	-3.176982032281484436e+01
2.968898891407449992e+04	-2.512302174110722319e+01	-7.119376278357290519e-03	-3.176908992193495607e+01
2.968899248550306947e+04	-2.508793398613282477e+01	-7.048402496676656019e-03	-3.176836128077954058e+01
2.968899605693163903e+04	-2.505289804984852964e+01	-6.978585603542816242e-03	-3.176763438622194258e+01
2.968899962836020859e+04	-2.501791532640267945e+01	-6.909903089365694757e-03	-3.176690922530901418e+01
2.968900319978877815e+04	-2.498298720990775834e+01	-6.842332973121769378e-03	-3.176618578525835446e+01
2.968900677121734770e+04	-2.494811509437883146e+01	-6.775853788123679250e-03	-3.176546405345533231e+01
2.968901034264591726e+04	-2.491330037367139028e+01	-6.710444568222522291e-03	-3.176474401745061726e+01
2.968901391407448682e+04	-2.487854444141852284e+01	-6.646084834429926216e-03	-3.176402566495734803e+01
2.968901748550305638e+04	-2.484384869096749426e+01	-6.582754581944583357e-03	-3.176330898384852475e+01
2.968902105693162594e+04	-2.480921451531571620e+01	-6.520434267569774796e-03	-3.176259396215453634e+01
2.968902462836019549e+04	-2.477464330704603057e+01	-6.459104797509502248e-03	-3.176188058806051018e+01
2.968902819978876505e+04	-2.474013645826148533e+01	-6.398747515529700294e-03	-3.176116884990388201e+01
2.968903177121733461e+04	-2.470569536051943516e+01	-6.339344191472884651e-03	-3.176045873617195170e+01
2.968903534264590417e+04	-2.467132140476507018e+01	-6.280877010114468972e-03	-3.175975023549943188e+01
2.968903891407447372e+04	-2.463701598126434789e+01	-6.223328560349362590e-03	-3.175904333666606760e+01
2.968904248550304328e+04	-2.460278047953633873e+01	-6.166681824697717480e-03	-3.175833802859441590e+01
2.968904605693161284e+04	-2.456861628828502475e+01	-6.110920169120132549e-03	-3.175763430034745483e+01
2.968904962836018240e+04	-2.453452479533047992e+01	-6.056027333131270250e-03	-3.175693214112637719e+01
2.968905319978875195e+04	-2.450050738753952118e+01	-6.001987420202727075e-03	-3.175623154026838435e+01
2.968905677121732151e+04	-2.446656545075578748e+01	-5.948784888445745288e-03	-3.175553248724444089e+01
2.968906034264589107e+04	-2.443270036972928239e+01	-5.896404541564124330e-03	-3.175483497165728508e+01
2.968906391407446063e+04	-2.439891352804537306e+01	-5.844831520069633177e-03	-3.175413898323919071e+01
2.968906748550303018e+04	-2.436520630805324927e+01	-5.794051292750434720e-03	-3.175344451184998817e+01
2.968907105693159974e+04	-2.433158009079386375e+01	-5.744049648385156533e-03	-3.175275154747497197e+01
2.968907462836016930e+04	-2.429803625592735372e+01	-5.694812687694332520e-03	-3.175206008022293247e+01
2.968907819978873886e+04	-2.426457618165998298e+01	-5.646326815521728396e-03	-3.175137010032428719e+01
2.968908177121730841e+04	-2.423120124467052960e+01	-5.598578733238777742e-03	-3.175068159812892077e+01
2.968908534264587797e+04	-2.419791282003623323e+01	-5.551555431363870523e-03	-3.174999456410456844e+01
2.968908891407444753e+04	-2.416471228115825554e+01	-5.505244182391230007e-03	-3.174930898883475194e+01
2.968909248550301709e+04	-2.413160099968665051e+01	-5.459632533821531103e-03	-3.174862486301703512e+01
2.968909605693158665e+04	-2.409858034544487637e+01	-5.414708301388663873e-03	-3.174794217746120140e+01
2.968909962836015620e+04	-2.406565168635388119e+01	-5.370459562476222887e-03	-3.174726092308748804e+01
2.968910319978872576e+04	-2.403281638835572309e+01	-5.326874649717936241e-03	-3.174658109092486669e+01
2.968910677121729532e+04	-2.400007581533677836e+01	-5.283942144776314007e-03	-3.174590267210924921e+01
2.968911034264586488e+04	-2.396743132905050189e+01	-5.241650872293810576e-03	-3.174522565788194584e+01
2.968911391407443443e+04	-2.393488428903980392e+01	-5.199989894011621157e-03	-3.174455003958788524e+01
2.968911748550300399e+04	-2.390243605255901826e+01	-5.158948503050497965e-03	-3.174387580867403358e+01
2.968912105693157355e+04	-2.387008797449547259e+01	-5.118516218348788741e-03	-3.174320295668785263e+01
2.968912462836014311e+04	-2.383784140729070344e+01	-5.078682779253228946e-03	-3.174253147527560870e+01
2.968912819978871266e+04	-2.380569770086128756e+01	-5.039438140257123874e-03	-3.174186135618095861e+01
2.968913177121728222e+04	-2.377365820251929662e+01	-5.000772465882261271e-03	-3.174119259124333325e+01
2.968913534264585178e+04	-2.374172425689247490e+01	-4.962676125699544590e-03	-3.174052517239650584e+01
2.968913891407442134e+04	-2.370989720584401539e+01	-4.925139689484704826e-03	-3.173985909166703223e+01
2.968914248550299089e+04	-2.367817838839204114e+01	-4.888153922504414120e-03	-3.173919434117296490e+01
2.968914605693156045e+04	-2.364656914062879522e+01	-4.851709780929641322e-03	-3.173853091312230745e+01
2.968914962836013001e+04	-2.361507079563951450e+01	-4.815798407371861545e-03	-3.173786879981165399e+01
2.968915319978869957e+04	-2.358368468342103341e+01	-4.780411126538739591e-03	-3.173720799362480705e+01
2.968915677121726912e+04	-2.355241213080010354e+01	-4.745539441005604438e-03	-3.173654848703145248e+01
2.968916034264583868e+04	-2.352125446135143605e+01	-4.711175027099434413e-03	-3.173589027258584849e+01
2.968916391407440824e+04	-2.349021299531555940e+01	-4.677309730891933068e-03	-3.173523334292550757e+01
2.968916748550297780e+04	-2.345928904951637506e+01	-4.643935564298682511e-03	-3.173457769076982871e+01
2.968917105693154735e+04	-2.342848393727852851e+01	-4.611044701280772075e-03	-3.173392330891899960e+01
2.968917462836011691e+04	-2.339779896834457062e+01	-4.578629474146658426e-03	-3.173327019025261109e+01
2.968917819978868647e+04	-2.336723544879190584e+01	-4.546682369950548301e-03	-3.173261832772857005e+01
2.968918177121725603e+04	-2.333679468094958764e+01	-4.515196026985290705e-03	-3.173196771438176711e+01
2.968918534264582559e+04	-2.330647796331492572e+01	-4.484163231366254491e-03	-3.173131834332303569e+01
2.968918891407439514e+04	-2.327628659046992965e+01	-4.453576913704313488e-03	-3.173067020773785529e+01
2.968919248550296470e+04	-2.324622185299763899e+01	-4.423430145864719505e-03	-3.173002330088534251e+01
2.968919605693153426e+04	-2.321628503739832183e+01	-4.393716137809984545e-03	-3.172937761609701468e+01
2.968919962836010382e+04	-2.318647742600551354e+01	-4.364428234523789335e-03	-3.172873314677585199e+01
2.968920319978867337e+04	-2.315680029690201280e+01	-4.335559913014341328e-03	-3.172808988639497585e+01
2.968920677121724293e+04	-2.312725492383578185e+01	-4.307104779394037991e-03	-3.172744782849683887e+01
2.968921034264581249e+04	-2.309784257613573644e+01	-4.279056566034149071e-03	-3.172680696669198852e+01
2.968921391407438205e+04	-2.306856451862752522e+01	-4.251409128791708465e-03	-3.172616729465816476e+01
2.968921748550295160e+04	-2.303942201154922742e+01	-4.224156444307103873e-03	-3.172552880613915960e+01
2.968922105693152116e+04	-2.301041631046704339e+01	-4.197292607369894867e-03	-3.172489149494402483e+01
2.968922462836009072e+04	-2.298154866619097092e+01	-4.170811828351555714e-03	-3.172425535494586768e+01
2.968922819978866028e+04	-2.295282032469046385e+01	-4.144708430702640639e-03	-3.172362038008102658e+01
