# time(us)	tip(nm)	Fts(nN)	Xb(nm)
2.968889248550312186e+04	-1.455696826895611729e+01	-9.514774348792725753e-03	-2.028158399261865696e+01
2.968889605693169142e+04	-1.449961152275201393e+01	-9.335206692864635863e-03	-2.028089709384788009e+01
2.968889962836026098e+04	-1.444211077560396461e+01	-9.160226337752428935e-03	-2.028021363812874256e+01
2.968890319978883053e+04	-1.438446824360017473e+01	-8.989690705432588913e-03	-2.027953358173980902e+01
2.968890677121740009e+04	-1.432668614817531250e+01	-8.823462412739981747e-03	-2.027885688166476541e+01
2.968891034264596965e+04	-1.426876671603853630e+01	-8.661409055219067288e-03	-2.027818349558034328e+01
2.968891391407453921e+04	-1.421071217910139950e+01	-8.503403001061978286e-03	-2.027751338184438623e+01
2.968891748550310876e+04	-1.415252477440562906e+01	-8.349321194612168220e-03	-2.027684649948426809e+01
2.968892105693167832e+04	-1.409420674405077456e+01	-8.199044968943127940e-03	-2.027618280818540697e+01
2.968892462836024788e+04	-1.403576033512170262e+01	-8.052459867048075356e-03	-2.027552226827996762e+01
2.968892819978881744e+04	-1.397718779961596702e+01	-7.909455471202638671e-03	-2.027486484073590844e+01
2.968893177121738699e+04	-1.391849139437103311e+01	-7.769925240087847615e-03	-2.027421048714606755e+01
2.968893534264595655e+04	-1.385967338099137613e+01	-7.633766353282417372e-03	-2.027355916971751171e+01
2.968893891407452611e+04	-1.380073602577538594e+01	-7.500879562755335614e-03	-2.027291085126104875e+01
2.968894248550309567e+04	-1.374168159964217928e+01	-7.371169051010230226e-03	-2.027226549518097443e+01
2.968894605693166523e+04	-1.368251237805821496e+01	-7.244542295551634030e-03	-2.027162306546496140e+01
2.968894962836023478e+04	-1.362323064096379710e+01	-7.120909939361373328e-03	-2.027098352667409031e+01
2.968895319978880434e+04	-1.356383867269939891e+01	-7.000185667090052383e-03	-2.027034684393311537e+01
2.968895677121737390e+04	-1.350433876193182847e+01	-6.882286086684335537e-03	-2.026971298292087909e+01
2.968896034264594346e+04	-1.344473320158025054e+01	-6.767130616185968242e-03	-2.026908190986094027e+01
2.968896391407451301e+04	-1.338502428874203609e+01	-6.654641375452565073e-03	-2.026845359151224457e+01
2.968896748550308257e+04	-1.332521432461842892e+01	-6.544743082562805118e-03	-2.026782799516004019e+01
2.968897105693165213e+04	-1.326530561444009315e+01	-6.437362954681869441e-03	-2.026720508860701031e+01
2.968897462836022169e+04	-1.320530046739244057e+01	-6.332430613174575354e-03	-2.026658484016445172e+01
2.968897819978879124e+04	-1.314520119654082997e+01	-6.229877992764645649e-03	-2.026596721864361328e+01
2.968898177121736080e+04	-1.308501011875557474e+01	-6.129639254548636604e-03	-2.026535219334730797e+01
2.968898534264593036e+04	-1.302472955463675319e+01	-6.031650702684025929e-03	-2.026473973406151430e+01
2.968898891407449992e+04	-1.296436182843887863e+01	-5.935850704579105457e-03	-2.026412981104719435e+01
2.968899248550306947e+04	-1.290390926799537397e+01	-5.842179614421729936e-03	-2.026352239503227537e+01
2.968899605693163903e+04	-1.284337420464284740e+01	-5.750579699892294748e-03	-2.026291745720377691e+01
2.968899962836020859e+04	-1.278275897314521359e+01	-5.660995071914108612e-03	-2.026231496919995934e+01
2.968900319978877815e+04	-1.272206591161761935e+01	-5.573371617301529912e-03	-2.026171490310276013e+01
2.968900677121734770e+04	-1.266129736145016160e+01	-5.487656934173477767e-03	-2.026111723143028698e+01
2.968901034264591726e+04	-1.260045566723144361e+01	-5.403800270006712571e-03	-2.026052192712942457e+01
