# time(us)	tip(nm)	Fts(nN)	Xb(nm)
2.968889248550312186e+04	-1.585188215287558400e+01	-8.615743017928959024e-03	-2.187756975687416627e+01
2.968889605693169142e+04	-1.579531555259253750e+01	-8.463079009456121737e-03	-2.187686542027438819e+01
2.968889962836026098e+04	-1.573863094719622246e+01	-8.314117936749689311e-03	-2.187616434124465314e+01
2.968890319978883053e+04	-1.568183050893746966e+01	-8.168750346802452003e-03	-2.187546647994005511e+01
2.968890677121740009e+04	-1.562491641453697788e+01	-8.026870585743361985e-03	-2.187477179715132536e+01
2.968891034264596965e+04	-1.556789084511854604e+01	-7.888376648097180852e-03	-2.187408025429400382e+01
2.968891391407453921e+04	-1.551075598614211160e+01	-7.753170032757402894e-03	-2.187339181339783423e+01
2.968891748550310876e+04	-1.545351402733669666e+01	-7.621155605341974580e-03	-2.187270643709623741e+01
2.968892105693167832e+04	-1.539616716263316221e+01	-7.492241466617944982e-03	-2.187202408861613634e+01
2.968892462836024788e+04	-1.533871759009682378e+01	-7.366338826699567362e-03	-2.187134473176781313e+01
2.968892819978881744e+04	-1.528116751185991262e+01	-7.243361884738905646e-03	-2.187066833093497564e+01
2.968893177121738699e+04	-1.522351913405386981e+01	-7.123227713843474987e-03	-2.186999485106510122e+01
2.968893534264595655e+04	-1.516577466674148411e+01	-7.005856150969624364e-03	-2.186932425765978749e+01
2.968893891407452611e+04	-1.510793632384884511e+01	-6.891169691553426443e-03	-2.186865651676535549e+01
2.968894248550309567e+04	-1.505000632309713815e+01	-6.779093388652912729e-03	-2.186799159496369782e+01
2.968894605693166523e+04	-1.499198688593428663e+01	-6.669554756388537155e-03	-2.186732945936311978e+01
2.968894962836023478e+04	-1.493388023746635973e+01	-6.562483677478349493e-03	-2.186667007758938297e+01
2.968895319978880434e+04	-1.487568860638884694e+01	-6.457812314675536770e-03	-2.186601341777706153e+01
2.968895677121737390e+04	-1.481741422491772830e+01	-6.355475025926435664e-03	-2.186535944856083447e+01
2.968896034264594346e+04	-1.475905932872037241e+01	-6.255408283075462005e-03	-2.186470813906703015e+01
2.968896391407451301e+04	-1.470062615684621043e+01	-6.157550593952624413e-03	-2.186405945890534852e+01
2.968896748550308257e+04	-1.464211695165726645e+01	-6.061842427688053821e-03	-2.186341337816066854e+01
2.968897105693165213e+04	-1.458353395875843361e+01	-5.968226143105253428e-03	-2.186276986738497286e+01
2.968897462836022169e+04	-1.452487942692758516e+01	-5.876645920052260726e-03	-2.186212889758954248e+01
2.968897819978879124e+04	-1.446615560804547584e+01	-5.787047693537669159e-03	-2.186149044023712662e+01
2.968898177121736080e+04	-1.440736475702543196e+01	-5.699379090544096603e-03	-2.186085446723430081e+01
2.968898534264593036e+04	-1.434850913174281928e+01	-5.613589369398520879e-03	-2.186022095092409145e+01
2.968898891407449992e+04	-1.428959099296433344e+01	-5.529629361585256843e-03	-2.185958986407847249e+01
2.968899248550306947e+04	-1.423061260427702912e+01	-5.447451415891872879e-03	-2.185896117989124576e+01
2.968899605693163903e+04	-1.417157623201715566e+01	-5.367009344785031097e-03	-2.185833487197080416e+01
2.968899962836020859e+04	-1.411248414519877237e+01	-5.288258372916840311e-03	-2.185771091433329261e+01
2.968900319978877815e+04	-1.405333861544212226e+01	-5.211155087668705929e-03	-2.185708928139561280e+01
2.968900677121734770e+04	-1.399414191690179088e+01	-5.135657391642614242e-03	-2.185646994796875475e+01
2.968901034264591726e+04	-1.393489632619463592e+01	-5.061724457015312831e-03	-2.185585288925110348e+01
2.968901391407448682e+04	-1.387560412232746287e+01	-4.989316681674075410e-03	-2.185523808082196240e+01
2.968901748550305638e+04	-1.381626758662449461e+01	-4.918395647057189832e-03	-2.185462549863513004e+01
2.968902105693162594e+04	-1.375688900265457448e+01	-4.848924077625642141e-03	-2.185401511901258687e+01
2.968902462836019549e+04	-1.369747065615814918e+01	-4.780865801895916450e-03	-2.185340691863833840e+01
2.968902819978876505e+04	-1.363801483497398870e+01	-4.714185714967392658e-03	-2.185280087455231168e+01
2.968903177121733461e+04	-1.357852382896567711e+01	-4.648849742480708896e-03	-2.185219696414436186e+01
2.968903534264590417e+04	-1.351899992994783695e+01	-4.584824805946363831e-03	-2.185159516514845990e+01
2.968903891407447372e+04	-1.345944543161212081e+01	-4.522078789386126466e-03	-2.185099545563680223e+01
2.968904248550304328e+04	-1.339986262945293305e+01	-4.460580507231622603e-03	-2.185039781401426850e+01
2.968904605693161284e+04	-1.334025382069291155e+01	-4.400299673428058854e-03	-2.184980221901275854e+01
2.968904962836018240e+04	-1.328062130420813425e+01	-4.341206871692585532e-03	-2.184920864968571763e+01
2.968905319978875195e+04	-1.322096738045307696e+01	-4.283273526879475580e-03	-2.184861708540278968e+01
2.968905677121732151e+04	-1.316129435138530823e+01	-4.226471877406592567e-03	-2.184802750584444908e+01
2.968906034264589107e+04	-1.310160452038992851e+01	-4.170774948699243652e-03	-2.184743989099689898e+01
2.968906391407446063e+04	-1.304190019220371255e+01	-4.116156527610101597e-03	-2.184685422114684172e+01
2.968906748550303018e+04	-1.298218367283903163e+01	-4.062591137775075148e-03	-2.184627047687652279e+01
2.968907105693159974e+04	-1.292245726950745777e+01	-4.010054015867333364e-03	-2.184568863905879965e+01
2.968907462836016930e+04	-1.286272329054314056e+01	-3.958521088713151843e-03	-2.184510868885222123e+01
2.968907819978873886e+04	-1.280298404532588208e+01	-3.907968951234794437e-03	-2.184453060769628863e+01
2.968908177121730841e+04	-1.274324184420394701e+01	-3.858374845187272518e-03	-2.184395437730678680e+01
2.968908534264587797e+04	-1.268349899841661177e+01	-3.809716638657413296e-03	-2.184337997967111988e+01
2.968908891407444753e+04	-1.262375782001640623e+01	-3.761972806294678739e-03	-2.184280739704384189e+01
2.968909248550301709e+04	-1.256402062179111390e+01	-3.715122410244991145e-03	-2.184223661194214827e+01
2.968909605693158665e+04	-1.250428971718547366e+01	-3.669145081759658897e-03	-2.184166760714149902e+01
2.968909962836015620e+04	-1.244456742022259377e+01	-3.624021003452894928e-03	-2.184110036567134827e+01
2.968910319978872576e+04	-1.238485604542510998e+01	-3.579730892182605723e-03	-2.184053487081091305e+01
2.968910677121729532e+04	-1.232515790773604536e+01	-3.536255982530099682e-03	-2.183997110608500236e+01
2.968911034264586488e+04	-1.226547532243938754e+01	-3.493578010855535442e-03	-2.183940905525985698e+01
2.968911391407443443e+04	-1.220581060508039961e+01	-3.451679199906575700e-03	-2.183884870233930542e+01
2.968911748550300399e+04	-1.214616607138562188e+01	-3.410542243959413782e-03	-2.183829003156062143e+01
2.968912105693157355e+04	-1.208654403718262671e+01	-3.370150294471181522e-03	-2.183773302739082922e+01
2.968912462836014311e+04	-1.202694681831944834e+01	-3.330486946224696376e-03	-2.183717767452273861e+01
2.968912819978871266e+04	-1.196737673058375506e+01	-3.291536223946454551e-03	-2.183662395787123600e+01
2.968913177121728222e+04	-1.190783608962173723e+01	-3.253282569379999881e-03	-2.183607186256968546e+01
2.968913534264585178e+04	-1.184832721085669860e+01	-3.215710828797629581e-03	-2.183552137396620196e+01
2.968913891407442134e+04	-1.178885240940737411e+01	-3.178806240933718455e-03	-2.183497247762012350e+01
2.968914248550299089e+04	-1.172941400000595635e+01	-3.142554425323958005e-03	-2.183442515929851879e+01
2.968914605693156045e+04	-1.167001429691584136e+01	-3.106941371035326811e-03	-2.183387940497278024e+01
2.968914962836013001e+04	-1.161065561384909905e+01	-3.071953425772328081e-03	-2.183333520081516710e+01
