# time(us)	tip(nm)	Fts(nN)	Xb(nm)
2.968889248550312186e+04	-4.957889761778485394e+01	-8.330815642166616186e+00	-4.957900388001458936e+01
2.968889605693169142e+04	-4.957783478236909502e+01	-8.357865422731045157e+00	-4.957794108271837530e+01
2.968889962836026098e+04	-4.957677158883349477e+01	-8.384711214532973855e+00	-4.957687792310654373e+01
2.968890319978883053e+04	-4.957570807914319033e+01	-8.411351962832954499e+00	-4.957581444314291019e+01
2.968890677121740009e+04	-4.957464429527570360e+01	-8.437786621048788405e+00	-4.957475068480383840e+01
2.968891034264596965e+04	-4.957358027921930699e+01	-8.464014150785843071e+00	-4.957368669007658468e+01
2.968891391407453921e+04	-4.957251607297133233e+01	-8.490033521889229107e+00	-4.957262250095766376e+01
2.968891748550310876e+04	-4.957145171853655086e+01	-8.515843712466653059e+00	-4.957155815945117183e+01
2.968892105693167832e+04	-4.957038725792547496e+01	-8.541443708947833002e+00	-4.957049370756713103e+01
2.968892462836024788e+04	-4.956932273315275239e+01	-8.566832506105512834e+00	-4.956942918731981962e+01
2.968892819978881744e+04	-4.956825818623545388e+01	-8.592009107108561139e+00	-4.956836464072617332e+01
2.968893177121738699e+04	-4.956719365919146014e+01	-8.616972523548012575e+00	-4.956730010980406576e+01
2.968893534264595655e+04	-4.956612919403778506e+01	-8.641721775486852053e+00	-4.956623563657064580e+01
2.968893891407452611e+04	-4.956506483278891295e+01	-8.666255891487255170e+00	-4.956517126304074594e+01
2.968894248550309567e+04	-4.956400061745515728e+01	-8.690573908657807323e+00	-4.956410703122516281e+01
2.968894605693166523e+04	-4.956293659004097663e+01	-8.714674872683010776e+00	-4.956304298312903711e+01
2.968894962836023478e+04	-4.956187279254337597e+01	-8.738557837870942535e+00	-4.956197916075014831e+01
2.968895319978880434e+04	-4.956080926695015165e+01	-8.762221867166120504e+00	-4.956091560607734436e+01
2.968895677121737390e+04	-4.955974605523836374e+01	-8.785666032216305155e+00	-4.955985236108877956e+01
2.968896034264594346e+04	-4.955868319937253830e+01	-8.808889413384269673e+00	-4.955878946775034422e+01
2.968896391407451301e+04	-4.955762074130313977e+01	-8.831891099795406319e+00	-4.955772696801397359e+01
2.968896748550308257e+04	-4.955655872296483722e+01	-8.854670189367835675e+00	-4.955666490381598521e+01
2.968897105693165213e+04	-4.955549718627487721e+01	-8.877225788858652322e+00	-4.955560331707544464e+01
2.968897462836022169e+04	-4.955443617313142823e+01	-8.899557013868191646e+00	-4.955454224969250276e+01
2.968897819978879124e+04	-4.955337572541191804e+01	-8.921662988911220893e+00	-4.955348174354674029e+01
2.968898177121736080e+04	-4.955231588497141360e+01	-8.943542847428009424e+00	-4.955242184049552634e+01
2.968898534264593036e+04	-4.955125669364091578e+01	-8.965195731821150815e+00	-4.955136258237235580e+01
2.968898891407449992e+04	-4.955019819322578201e+01	-8.986620793487631431e+00	-4.955030401098520798e+01
2.968899248550306947e+04	-4.954914042550400666e+01	-9.007817192865280376e+00	-4.954924616811489813e+01
2.968899605693163903e+04	-4.954808343222460110e+01	-9.028784099441617528e+00	-4.954818909551341477e+01
2.968899962836020859e+04	-4.954702725510596650e+01	-9.049520691805804873e+00	-4.954713283490227838e+01
2.968900319978877815e+04	-4.954597193583423831e+01	-9.070026157659436095e+00	-4.954607742797094261e+01
2.968900677121734770e+04	-4.954491751606160932e+01	-9.090299693877421205e+00	-4.954502291637505351e+01
2.968901034264591726e+04	-4.954386403740472389e+01	-9.110340506514683412e+00	-4.954396934173489342e+01
2.968901391407448682e+04	-4.954281154144303656e+01	-9.130147810833060262e+00	-4.954291674563370407e+01
2.968901748550305638e+04	-4.954176006971714941e+01	-9.149720831353779005e+00	-4.954186516961605236e+01
2.968902105693162594e+04	-4.954070966372719198e+01	-9.169058801870908937e+00	-4.954081465518618188e+01
2.968902462836019549e+04	-4.953966036493116576e+01	-9.188160965485515419e+00	-4.953976524380638580e+01
2.968902819978876505e+04	-4.953861221474334542e+01	-9.207026574625096771e+00	-4.953871697689537967e+01
2.968903177121733461e+04	-4.953756525453259485e+01	-9.225654891091920717e+00	-4.953766989582665303e+01
2.968903534264590417e+04	-4.953651952562078264e+01	-9.244045186074695053e+00	-4.953662404192683510e+01
2.968903891407447372e+04	-4.953547506928112654e+01	-9.262196740177286003e+00	-4.953557945647408189e+01
2.968904248550304328e+04	-4.953443192673655915e+01	-9.280108843454518919e+00	-4.953453618069644904e+01
2.968904605693161284e+04	-4.953339013915814348e+01	-9.297780795430545808e+00	-4.953349425577022913e+01
2.968904962836018240e+04	-4.953234974766338894e+01	-9.315211905136177251e+00	-4.953245372281838144e+01
2.968905319978875195e+04	-4.953131079331468101e+01	-9.332401491123492931e+00	-4.953141462290886210e+01
2.968905677121732151e+04	-4.953027331711763281e+01	-9.349348881492129948e+00	-4.953037699705305386e+01
2.968906034264589107e+04	-4.952923736001947930e+01	-9.366053413927037496e+00	-4.952934088620408204e+01
2.968906391407446063e+04	-4.952820296290746427e+01	-9.382514435714202961e+00	-4.952830633125526560e+01
2.968906748550303018e+04	-4.952717016660722038e+01	-9.398731303761808320e+00	-4.952727337303848287e+01
2.968907105693159974e+04	-4.952613901188114909e+01	-9.414703384634545813e+00	-4.952624205232252308e+01
2.968907462836016930e+04	-4.952510953942685745e+01	-9.430430054574294729e+00	-4.952521240981154449e+01
2.968907819978873886e+04	-4.952408178987550258e+01	-9.445910699511495423e+00	-4.952418448614341884e+01
2.968908177121730841e+04	-4.952305580379020711e+01	-9.461144715110808789e+00	-4.952315832188814682e+01
2.968908534264587797e+04	-4.952203162166447470e+01	-9.476131506775244517e+00	-4.952213395754626646e+01
2.968908891407444753e+04	-4.952100928392057000e+01	-9.490870489674177790e+00	-4.952111143354724021e+01
2.968909248550301709e+04	-4.951998883090792702e+01	-9.505361088771731914e+00	-4.952009079024785621e+01
2.968909605693158665e+04	-4.951897030290158597e+01	-9.519602738841193457e+00	-4.951907206793066507e+01
2.968909962836015620e+04	-4.951795374010057316e+01	-9.533594884486211285e+00	-4.951805530680235279e+01
2.968910319978872576e+04	-4.951693918262631655e+01	-9.547336980159998987e+00	-4.951704054699220592e+01
2.968910677121729532e+04	-4.951592667052109675e+01	-9.560828490200741214e+00	-4.951602782855047025e+01
2.968911034264586488e+04	-4.951491624374643408e+01	-9.574068888826090529e+00	-4.951501719144680891e+01
2.968911391407443443e+04	-4.951390794218151115e+01	-9.587057660177215723e+00	-4.951400867556873209e+01
2.968911748550300399e+04	-4.951290180562164522e+01	-9.599794298322654740e+00	-4.951300232071999119e+01
