# time(us)	tip(nm)	Fts(nN)	Xb(nm)
2.968889248550312186e+04	-1.325659824906485795e+01	-1.073260883056530862e-02	-1.863531594316530615e+01
2.968889605693169142e+04	-1.319902909757820986e+01	-1.051681314453377369e-02	-1.863464979397164356e+01
2.968889962836026098e+04	-1.314128990103645123e+01	-1.030683066771097452e-02	-1.863398726080546197e+01
2.968890319978883053e+04	-1.308338289712821378e+01	-1.010247122934228824e-02	-1.863332829616318520e+01
2.968890677121740009e+04	-1.302531032983864456e+01	-9.903551939193202397e-03	-1.863267285331520284e+01
2.968891034264596965e+04	-1.296707444937290710e+01	-9.709896869583270820e-03	-1.863202088629262576e+01
2.968891391407453921e+04	-1.290867751207957070e+01	-9.521336752981847049e-03	-1.863137234987402024e+01
2.968891748550310876e+04	-1.285012178037390385e+01	-9.337708694322427797e-03	-1.863072719957258983e+01
2.968892105693167832e+04	-1.279140952266096853e+01	-9.158855897244407712e-03	-1.863008539162342103e+01
2.968892462836024788e+04	-1.273254301325857263e+01	-8.984627403516099245e-03	-1.862944688297108797e+01
2.968892819978881744e+04	-1.267352453232010845e+01	-8.814877844938156376e-03	-1.862881163125743100e+01
2.968893177121738699e+04	-1.261435636575720309e+01	-8.649467207065714494e-03	-1.862817959480956631e+01
2.968893534264595655e+04	-1.255504080516227994e+01	-8.488260604127221415e-03	-1.862755073262811223e+01
2.968893891407452611e+04	-1.249558014773093717e+01	-8.331128064553015855e-03	-1.862692500437562160e+01
2.968894248550309567e+04	-1.243597669618415935e+01	-8.177944326560252289e-03	-1.862630237036525571e+01
2.968894605693166523e+04	-1.237623275869041528e+01	-8.028588643273311051e-03	-1.862568279154959328e+01
2.968894962836023478e+04	-1.231635064878756758e+01	-7.882944596887009672e-03	-1.862506622950972712e+01
2.968895319978880434e+04	-1.225633268530467923e+01	-7.740899921409099931e-03	-1.862445264644444265e+01
2.968895677121737390e+04	-1.219618119228361053e+01	-7.602346333543127423e-03	-1.862384200515977994e+01
2.968896034264594346e+04	-1.213589849890051120e+01	-7.467179371299224877e-03	-1.862323426905848578e+01
2.968896391407451301e+04	-1.207548693938711715e+01	-7.335298239940683286e-03	-1.862262940213000562e+01
2.968896748550308257e+04	-1.201494885295190684e+01	-7.206605664898804026e-03	-1.862202736894031574e+01
2.968897105693165213e+04	-1.195428658370111386e+01	-7.081007751306222370e-03	-1.862142813462217816e+01
2.968897462836022169e+04	-1.189350248055954751e+01	-6.958413849819545562e-03	-1.862083166486547725e+01
2.968897819978879124e+04	-1.183259889719126434e+01	-6.838736428419837574e-03	-1.862023792590768423e+01
2.968898177121736080e+04	-1.177157819192009924e+01	-6.721890949895848941e-03	-1.861964688452457395e+01
2.968898534264593036e+04	-1.171044272765001892e+01	-6.607795754731420231e-03	-1.861905850802103757e+01
2.968898891407449992e+04	-1.164919487178529955e+01	-6.496371949133133983e-03	-1.861847276422209774e+01
2.968899248550306947e+04	-1.158783699615056051e+01	-6.387543297948470450e-03	-1.861788962146406234e+01
2.968899605693163903e+04	-1.152637147691060093e+01	-6.281236122237996572e-03	-1.861730904858585589e+01
2.968899962836020859e+04	-1.146480069449011197e+01	-6.177379201277904269e-03	-1.861673101492039706e+01
2.968900319978877815e+04	-1.140312703349317935e+01	-6.075903678780172380e-03	-1.861615549028632444e+01
2.968900677121734770e+04	-1.134135288262264574e+01	-5.976742973129992552e-03	-1.861558244497971870e+01
2.968901034264591726e+04	-1.127948063459927397e+01	-5.879832691449708888e-03	-1.861501184976592072e+01
2.968901391407448682e+04	-1.121751268608076479e+01	-5.785110547308298934e-03	-1.861444367587169779e+01
2.968901748550305638e+04	-1.115545143758058622e+01	-5.692516281905726089e-03	-1.861387789497734957e+01
2.968902105693162594e+04	-1.109329929338664122e+01	-5.601991588569232156e-03	-1.861331447920903059e+01
2.968902462836019549e+04	-1.103105866147973302e+01	-5.513480040407581217e-03	-1.861275340113121501e+01
2.968902819978876505e+04	-1.096873195345188812e+01	-5.426927020977035006e-03	-1.861219463373925365e+01
2.968903177121733461e+04	-1.090632158442448763e+01	-5.342279657819972230e-03	-1.861163815045212644e+01
2.968903534264590417e+04	-1.084382997296620488e+01	-5.259486758744631209e-03	-1.861108392510520915e+01
2.968903891407447372e+04	-1.078125954101081163e+01	-5.178498750720413046e-03	-1.861053193194329936e+01
2.968904248550304328e+04	-1.071861271377472669e+01	-5.099267621270098076e-03	-1.860998214561362119e+01
2.968904605693161284e+04	-1.065589191967444727e+01	-5.021746862245616595e-03	-1.860943454115911777e+01
2.968904962836018240e+04	-1.059309959024378145e+01	-4.945891415880370075e-03	-1.860888909401167268e+01
2.968905319978875195e+04	-1.053023816005088520e+01	-4.871657623015556403e-03	-1.860834577998563688e+01
2.968905677121732151e+04	-1.046731006661513064e+01	-4.799003173403882869e-03	-1.860780457527124909e+01
2.968906034264589107e+04	-1.040431775032378248e+01	-4.727887057997703923e-03	-1.860726545642841856e+01
2.968906391407446063e+04	-1.034126365434848793e+01	-4.658269523134408660e-03	-1.860672840038044029e+01
2.968906748550303018e+04	-1.027815022456157834e+01	-4.590112026535047955e-03	-1.860619338440782045e+01
2.968907105693159974e+04	-1.021497990945220735e+01	-4.523377195036731857e-03	-1.860566038614233619e+01
2.968907462836016930e+04	-1.015175516004225109e+01	-4.458028783983195367e-03	-1.860512938356106005e+01
2.968907819978873886e+04	-1.008847842980207687e+01	-4.394031638201343834e-03	-1.860460035498056541e+01
2.968908177121730841e+04	-1.002515217456607921e+01	-4.331351654495091581e-03	-1.860407327905121733e+01
2.968908534264587797e+04	-9.961778852448055943e+00	-4.269955745591262966e-03	-1.860354813475152014e+01
2.968908891407444753e+04	-9.898360923756374774e+00	-4.209811805474941021e-03	-1.860302490138267473e+01
2.968909248550301709e+04	-9.834900850908967485e+00	-4.150888676055312573e-03	-1.860250355856303628e+01
2.968909605693158665e+04	-9.771401098348100334e+00	-4.093156115104959122e-03	-1.860198408622287758e+01
2.968909962836015620e+04	-9.707864132454998796e+00	-4.036584765418966235e-03	-1.860146646459909903e+01
2.968910319978872576e+04	-9.644292421464239595e+00	-3.981146125142274658e-03	-1.860095067423009496e+01
2.968910677121729532e+04	-9.580688435377979317e+00	-3.926812519216189151e-03	-1.860043669595070881e+01
2.968911034264586488e+04	-9.517054645879969854e+00	-3.873557071897321558e-03	-1.859992451088721310e+01
2.968911391407443443e+04	-9.453393526249397993e+00	-3.821353680304219631e-03	-1.859941410045244226e+01
2.968911748550300399e+04	-9.389707551274513619e+00	-3.770176988949088936e-03	-1.859890544634097154e+01
2.968912105693157355e+04	-9.325999197166085608e+00	-3.720002365213902554e-03	-1.859839853052444170e+01
2.968912462836014311e+04	-9.262270941470649888e+00	-3.670805875732186061e-03	-1.859789333524684807e+01
2.968912819978871266e+04	-9.198525262983563877e+00	-3.622564263639147832e-03	-1.859738984302003573e+01
2.968913177121728222e+04	-9.134764641661885065e+00	-3.575254926655008735e-03	-1.859688803661916268e+01
2.968913534264585178e+04	-9.070991558537025767e+00	-3.528855895967455188e-03	-1.859638789907832290e+01
2.968913891407442134e+04	-9.007208495627246236e+00	-3.483345815881032977e-03	-1.859588941368621917e+01
2.968914248550299089e+04	-8.943417935849943490e+00	-3.438703924202553882e-03	-1.859539256398189266e+01
2.968914605693156045e+04	-8.879622362933735857e+00	-3.394910033332983624e-03	-1.859489733375050591e+01
2.968914962836013001e+04	-8.815824261330366340e+00	-3.351944512037480488e-03	-1.859440370701932466e+01
2.968915319978869957e+04	-8.752026116126421229e+00	-3.309788267866881593e-03	-1.859391166805351503e+01
2.968915677121726912e+04	-8.688230412954844439e+00	-3.268422730204362681e-03	-1.859342120135238119e+01
2.968916034264583868e+04	-8.624439637906258227e+00	-3.227829833913146637e-03	-1.859293229164523709e+01
2.968916391407440824e+04	-8.560656277440108042e+00	-3.187992003561065674e-03	-1.859244492388774006e+01
2.968916748550297780e+04	-8.496882818295606654e+00	-3.148892138199834746e-03	-1.859195908325803259e+01
2.968917105693154735e+04	-8.433121747402495316e+00	-3.110513596677169125e-03	-1.859147475515304038e+01
2.968917462836011691e+04	-8.369375551791605972e+00	-3.072840183461050031e-03	-1.859099192518485566e+01
2.968917819978868647e+04	-8.305646718505247605e+00	-3.035856134956422744e-03	-1.859051057917715255e+01
